numb_description,job_description,state,report_year
1,"job description:  role: api developer (remote) location: owings mills, md (remote) experience: 8 to 15 years cognizant technology solutions is looking for api developer to join in our team of it professionals in a permanent role. if you meet our background requirements and skills and are looking for an opportunity with these skills and expertise, here is the ideal opportunity for you! this role is with the cognizant integration and process management practice within enterprise platform services team (ipm-eps). cognizant s ipm practice is a world leading provider of hybrid cloud integration and process automation services. ipm has strategic alliances with “best of bread” platform providers to provide service for cloud integration, hybrid integration platforms, b2b platforms, dpa and low code platforms, and cloud integration. job description: as an api developer and member of the practice architecture team, this person will be responsible for technology leadership to enable customer projects and lead internal development of technology capability. the person will be responsible for the evolutionary use of enterprise integration tools, patterns, and frameworks in the enterprise. these tools include technologies supporting api led integration model, microservices application architecture, ipaas, cloud native applications, event processing, digital process orchestration, and modern engineering practices namely containers, devops and agile. this person will also provide foundational enterprise application integration expertise to all parts of the enterprise. role and responsibilities: apim developer who has knowledge of: o apim development o apim policy management o api proxy creation and management following microsoft recommended best practices. o authentication using azure ad or okta o basic understanding of terraform and can understand and extend the base code. o familiarity of azure devops experience with migration of current platform (apigee, axway, etc.) to apim experience working in onshore-offshore model and function as an onshore lead salary and other compensation: the annual salary for this position is between $96,000 to $114,500 depending on the experience and other qualifications of the candidate. this position is also eligible for cognizant s discretionary annual incentive program and stock awards, based on performance and subject to the terms of cognizant s applicable plans. benefits: cognizant offers the following benefits for this position, subject to applicable eligibility requirements: medical dental vision life insurance paid holidays plus paid time off 401(k) plan and contributions long-term short-term disability paid parental leave employee stock purchase plan disclaimer: the salary, other compensation, and benefits information is accurate as of the date of this posting. cognizant reserves the right to modify this information at any time, subject to applicable law. employee status : full time employee shift : day job travel : no job posting : apr 17 2024 about cognizant cognizant (nasdaq-100: ctsh) is one of the world s leading professional services companies, transforming clients business, operating and technology models for the digital era. our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. headquartered in the u.s., cognizant is ranked 185 on the fortune 500 and is consistently listed among the most admired companies in the world. learn how cognizant helps clients lead with digital at www.cognizant.com or follow us @usjobscognizant. applicants may be required to attend interviews in person or by video conference. in addition, candidates may be required to present their current state or government issued id during each interview. cognizant is an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law. if you have a disability that requires a reasonable accommodation to search for a job opening or submit an application, please email careersna2@cognizant.com with your request and contact information. 

 ",dmv,2024
2," 

 job description:  job summary: we are seeking an experienced automation engineer to join our team. as an automation engineer, you will be responsible for designing, developing, and implementing automated testing solutions to ensure the quality and reliability of our software products. you will collaborate with cross-functional teams to identify testing requirements and develop efficient automation scripts. if you have a strong background in software quality assurance and a passion for automation, we want to hear from you. skills: develop test plans based on functional, non-functional, and technical requirements must have experience building frameworks, not just running scripts strong analytical and problem solving skills creative, out-of-the-box thinking skills. team player as well as able to work on a project individually. quickly understand the business processes. ability to keep current with constantly changing technology industry. requirements: heavy automation skills with java , javascript etc. experience with automation tools like playwright, cypress, selenium. experience with agile methodologies and devops strong sql query skills. api testing skills with either java or javascript. knowledge of framework and reports. we offer competitive compensation packages including benefits such as health insurance, retirement plans, paid time off, and professional development opportunities. join our team of talented professionals and contribute to the success of our organization. note: this is a paid position. internship positions are also compensated. job type: full-time pay: $80,273.70 - $120,000 per year schedule: 8 hour shift work location: hybrid remote in reston, va 20190 

 ",dmv,2024
3," 

 job description:  our client is a high-tech business focusing on software and hardware system integration, cutting-edge research and development, and manufacturing. they provide premium systems, services, and products for the department of defense, government agencies and commercial clients. we have an immediate opening for a windows software engineer responsible for the design, development, testing, integration and configuration of software applications and components as well as engineering expertise in diagnostics debugging issues in existing code. job title: windows software engineer location: canonsburg, pa 15317 contract duration: 12 months or longer pay: $52.96 hour note: due to the nature of work all candidates must be us citizens. department of defense secret security clearance is preferred at time of hire, but must be obtainable within a reasonable period of time as determined by program requirements. duties and responsibilities: this position will involve the design, development, testing, integration and configuration of software applications and components as well as engineering expertise in diagnostics debugging issues in existing code. in addition, this position will require the documentation of software development including development of test plans, design documentation, and maintaining design requirements. required knowledge, skills, and abilities: proficiency with one more of the following computer languages: c c++ windows visual studio sql sql server object-oriented software engineering experience with user interface development. experience implementing ideas from scratch, own major application features, and take responsibility for their maintenance and improvement over time. experience participating in technical architecture decisions for complex products. an advanced level of programming expertise. a significant level of windows application development architecture expertise (e.g., win32 apps, wpf apps, winui 3 apps). deep understanding of software design patterns such as mvvm, mvp, etc. windows kernel level debugging and diagnostics using tools such as windows ddk or windbg or equivalent demonstrated in-depth experience developing, testing and debugging software for windows os using visual studio ide and windows sdk demonstrated in-depth understand of windows low level systems development and api required education and experience: requires a bachelor s degree in computer science, or a related science, engineering or mathematics field. also requires 5+ years of job-related experience, or a master s degree plus 3 years of job-related experience. preferred qualifications: proficiency with utilizing basic lab equipment like oscilloscopes, dmms, spectrum analyzers, and other test equipment. proficiency with different communication protocols like gpib, rs232, spi, and ethernet. experience with interfacing and integrating hardware devices, control, sim stim, data acquisition, specifically with national instruments hardware like pxi, crio, cdaq, etc. experience using national instruments lab windows cvi software matlab coder compiler mex about apr: since 1980 apr consulting, inc. has provided professional recruiting and contingent workforce solutions to a diverse mix of clients, industries, and skill sets nationwide. we are an equal opportunity employer, and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or expression, pregnancy, age, national origin, disability status, genetic information, protected veteran status, or any other characteristic protected by law. don t miss out on this amazing opportunity! if you feel your experience is the match for this position, please apply today and join our team. we look forward to working with you! #spc1 

 ",dmv,2024
4," 

 job description:  cloud engineer, mid the opportunity: we have the technology, but do we know how to use it? in an industry where “cloud” is sometimes synonymous with “genie,” it s important to have someone on your team who knows how to engineer cloud-based, hybrid, and on-premise solutions. that s why we need you, an engineer who knows how hardware and software components fit together and integrate with cloud-based resources, to help us modernize it systems worldwide. as a cloud engineer on our team, you ll work with the client to architect, secure, and deploy cloud systems to fit the mission s needs. you ll recommend tools and capabilities based on your research of the current environment and knowledge of various on-premise, cloud-based, and hybrid resources. you ll work with clients and fellow engineers and information assurance team members to inform strategy and architecture design in a highly collaborative, fast-paced environment. this is an opportunity to stay on top of the latest cloud resources as you prototype using multiple techniques and new technologies. join our team as we transform it systems by taking advantage of cloud technology. this position is located in the washington, dc metro area. join us. the world can t wait. you have: experience with cloud engineering using amazon web services (aws) or azure experience with javascript, kubernetes, docker, aws elastic, html, or jenkins secret clearance bachelor s degree clearance: applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; secret clearance is required. create your career: grow with us your growth matters to us—that s why we offer a variety of ways for you to develop your career. with professional and leadership development opportunities like upskilling programs, tuition reimbursement, mentoring, and firm-sponsored networking, you can chart a unique and fulfilling career path on your own terms. a place where you belong diverse perspectives cultivate collective ingenuity. booz allen s culture of respect, equity, and opportunity means that, here, you are free to bring your whole self to work. with an array of business resource groups and other opportunities for connection, you ll build your community in no time. support your well-being our comprehensive benefits package includes wellness programs with hsa contributions, paid holidays, paid parental leave, a generous 401(k) match, and more. with these benefits, plus the option for flexible schedules and remote and hybrid locations, we ll support you as you pursue a balanced, fulfilling life—at work and at home. your candidate journey at booz allen, we know our people are what propel us forward, and we value relationships most of all. here, we ve compiled a list of resources so you ll know what to expect as we forge a connection with you during your journey as a candidate with us. compensation at booz allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in booz allen s benefit programs. individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. we encourage you to learn more about our total benefits by visiting the resource page on our careers site and reviewing our employee benefits page. salary at booz allen is determined by various factors, including but not limited to location, the individual s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. the projected compensation range for this position is $60,400 to $137,000 (annualized usd). the estimate displayed represents the typical salary range for this position and is just one component of booz allen s total compensation package for employees. this posting will close within 90 days from the posting date. work model our people-first culture prioritizes the benefits of flexibility and collaboration, whether that happens in person or remotely. if this position is listed as remote or hybrid, you ll periodically work from a booz allen or client site facility. if this position is listed as onsite, you ll work with colleagues and clients in person, as needed for the specific role. eeo commitment we re an equal employment opportunity affirmative action employer that empowers our people to fearlessly drive change – no matter their race, color, ethnicity, religion, sex (including pregnancy, childbirth, lactation, or related medical conditions), national origin, ancestry, age, marital status, sexual orientation, gender identity and expression, disability, veteran status, military or uniformed service member status, genetic information, or any other status protected by applicable federal, state, local, or international law. id16-g 

 ",dmv,2024
5," 

 job description:  center 3 (19075), united states of america, mclean, virginia senior software engineer, backend (go, kubernetes, aws) do you love building and pioneering in the technology space? do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? at capital one, you ll be part of a big group of makers, breakers, doers and disruptors, who love to solve real problems and meet real customer needs. we are seeking back end software engineers who are passionate about marrying data with emerging technologies. as a capital one software engineer, you ll have the opportunity to be on the forefront of driving a major transformation within capital one. what you ll do: collaborate with and across agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies share your passion for staying on top of tech trends, experimenting with and learning new technologies, participating in internal &amp; external technology communities, mentoring other members of the engineering community collaborate with digital product managers, and deliver robust cloud-based solutions that drive powerful experiences to help millions of americans achieve financial empowerment utilize programming languages like java, python, sql, node, go, and scala, open source rdbms and nosql databases, container orchestration services including docker and kubernetes, and a variety of aws tools and services basic qualifications: bachelor s degree at least 4 years of professional software engineering experience (internship experience does not apply) preferred qualifications: 5+ years of experience in at least one of the following: java, scala, python, go, or node.js 1+ years of experience with aws, gcp, azure, or another cloud service 3+ years of experience in open source frameworks 2+ years of experience in agile practices at this time, capital one will not sponsor a new applicant for employment authorization for this position. the minimum and maximum full-time annual salaries for this role are listed below, by location. please note that this salary information is solely for candidates hired to perform work within one of these locations, and refers to the amount capital one is willing to pay at the time of this posting. salaries for part-time roles will be prorated based upon the agreed upon number of hours to be regularly worked. new york city (hybrid on-site): $165,100 - $188,500 for senior software engineer san francisco, california (hybrid on-site): $174,900 - $199,700 for senior software engineer candidates hired to work in other locations will be subject to the pay range associated with that location, and the actual annualized salary amount offered to any candidate at the time of hire will be reflected solely in the candidate s offer letter. this role is also eligible to earn performance based incentive compensation, which may include cash bonus(es) and or long term incentives (lti). incentives could be discretionary or non discretionary depending on the plan. capital one offers a comprehensive, competitive, and inclusive set of health, financial and other benefits that support your total well-being. learn more at the capital one careers website. eligibility varies based on full or part-time status, exempt or non-exempt status, and management level. this role is expected to accept applications for a minimum of 5 business days. no agencies please. capital one is an equal opportunity employer committed to diversity and inclusion in the workplace. all qualified applicants will receive consideration for employment without regard to sex (including pregnancy, childbirth or related medical conditions), race, color, age, national origin, religion, disability, genetic information, marital status, sexual orientation, gender identity, gender reassignment, citizenship, immigration status, protected veteran status, or any other basis prohibited under applicable federal, state or local law. capital one promotes a drug-free workplace. capital one will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, article 23-a of the new york correction law; san francisco, california police code article 49, sections ; new york city s fair chance act; philadelphia s fair criminal records screening act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries. if you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation, please contact capital one recruiting at 1- or via email at recruitingaccommodation@capitalone.com. all information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations. for technical support or questions about capital one s recruiting process, please send an email to careers@capitalone.com capital one does not provide, endorse nor guarantee and is not liable for third-party products, services, educational tools or other information available through this site. capital one financial is made up of several different entities. please note that any position posted in canada is for capital one canada, any position posted in the united kingdom is for capital one europe and any position posted in the philippines is for capital one philippines service corp. (copssc). 

 ",dmv,2024
6," 

 job description:  mainframe cobol developer location: mc lean va [onsite] job type: fulltime engagement experience required:        •     experience with eclipse, java.       •     experience with heirloom (cobol developer migration to cloud).       •     experience with key and or netron fusion development environments.       •     experience with advanced sql concepts.       •     experience with ibm or ca tools and utilities (tso, expediter, intertest, debug, platinum, princeton, etc.). job type: full-time pay: $95,569.16 - $115,094.04 per year benefits: 401(k) 401(k) matching dental insurance health insurance vision insurance ability to relocate: mclean, va: relocate before starting work (required) work location: on the road 

 ",dmv,2024
7," 

 job description:  center 3 (19075), united states of america, mclean, virginia senior software engineer, back end (python, node, aws) do you love building and pioneering in the technology space? do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? at capital one, you ll be part of a big group of makers, breakers, doers and disruptors, who love to solve real problems and meet real customer needs. we are seeking back end software engineers who are passionate about marrying data with emerging technologies. as a capital one software engineer, you ll have the opportunity to be on the forefront of driving a major transformation within capital one. what you ll do: collaborate with and across agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies share your passion for staying on top of tech trends, experimenting with and learning new technologies, participating in internal &amp; external technology communities, mentoring other members of the engineering community collaborate with digital product managers, and deliver robust cloud-based solutions that drive powerful experiences to help millions of americans achieve financial empowerment utilize programming languages like java, python, sql, node, go, and scala, open source rdbms and nosql databases, container orchestration services including docker and kubernetes, and a variety of aws tools and services basic qualifications: bachelor s degree at least 4 years of professional software engineering experience (internship experience does not apply) preferred qualifications: 5+ years of experience in at least one of the following: java, scala, python, go, or node.js 1+ years of experience with aws, gcp, azure, or another cloud service 3+ years of experience in open source frameworks 2+ years of experience in agile practices at this time, capital one will not sponsor a new applicant for employment authorization for this position. capital one offers a comprehensive, competitive, and inclusive set of health, financial and other benefits that support your total well-being. learn more at the capital one careers website. eligibility varies based on full or part-time status, exempt or non-exempt status, and management level. this role is expected to accept applications for a minimum of 5 business days. no agencies please. capital one is an equal opportunity employer committed to diversity and inclusion in the workplace. all qualified applicants will receive consideration for employment without regard to sex (including pregnancy, childbirth or related medical conditions), race, color, age, national origin, religion, disability, genetic information, marital status, sexual orientation, gender identity, gender reassignment, citizenship, immigration status, protected veteran status, or any other basis prohibited under applicable federal, state or local law. capital one promotes a drug-free workplace. capital one will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, article 23-a of the new york correction law; san francisco, california police code article 49, sections ; new york city s fair chance act; philadelphia s fair criminal records screening act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries. if you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation, please contact capital one recruiting at 1- or via email at recruitingaccommodation@capitalone.com. all information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations. for technical support or questions about capital one s recruiting process, please send an email to careers@capitalone.com capital one does not provide, endorse nor guarantee and is not liable for third-party products, services, educational tools or other information available through this site. capital one financial is made up of several different entities. please note that any position posted in canada is for capital one canada, any position posted in the united kingdom is for capital one europe and any position posted in the philippines is for capital one philippines service corp. (copssc). 

 ",dmv,2024
8," 

 job description:  bts software solutions is seeking a software engineer i with an active ts sci w poly to join our team in ft. meade, md req id: 1195-02 what you ll get to do: develop, maintain, and enhance complex and diverse software systems (e.g., processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems) based upon documented requirements. works individually or as part of a team. review and test software components for adherence to the design requirements and documents test results. resolve software problem reports. utilize software development and software design methodologies appropriate to the development environment. provide specific input to the software components of system design to include hardware software trade-offs, software reuse, use of commercial off-the-shelf (cots) government off-the-shelf (gots) in place of new development, and requirements analysis and synthesis from system level to individual software components. skills you ll bring: analyze user requirements to derive software design and performance requirements. investigate and analyze system and user problems to identify potential solutions or fixes debug existing software and correct defects. provide recommendations for improving documentation and software development process standards. integrate existing software into new or modified systems or operating environments. develop simple data queries for existing or proposed databases or data repositories. write or review software and system documentation. design or implement complex database or data repository interfaces queries. develop or implement algorithms to meet or exceed system performance and functional standards. assist with developing and executing test procedures for software components. develop software solutions by analyzing system performance standards, confer with users or system engineers; analyze systems flow, data usage and work processes; and investigate problem areas. modify existing software to correct errors, adapt to new hardware, or to improve its performance. design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design. design or implement complex algorithms requiring adherence to strict timing, system resource, or interface constraints; perform quality control on team products education qualifications: three (3) years experience as a swe, in programs and contracts of similar scope, type, and complexity is required. a bachelor s degree from an accredited college or university in computer science or related discipline. an additional four (4) years of software development experience on projects with similar software development processes may be substituted for a bachelor s degree experience with ibm sterling feb experience with java and javascript about bts software solutions bts software solutions is a service disabled veteran owned small business who are community-focused innovators who transform ideas into technology to serve people. we recognize that innovation is only valuable when applied towards a needed solution. technology has no value without the hard work to turn ideas into reality. our roots are in helping save soldiers lives through technology. we bring that ethos to serving our community. we create solutions that touch people s lives - products to communicate, to connect companies with customers, to stay informed, to save lives, and to enhance lives. we have a small company persona with a large company ethos and capabilities; we create elegant solutions for complex problems that will enrich people s lives. bts offers one of the best benefits packages in the industry : 100% company paid health benefits , pto, 401k matching and vested from day one of employment, to name just a few of our benefits and perks. to learn more about bts software solutions visit us at www.unleashbts.com careers . bts software solutions is an equal opportunity employer (eoe). all employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law. 

 ",dmv,2024
9," 

 job description:  we are looking for proficient programmers to join our team to train our ai chatbots to code. you will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code. in this role you will need to be proficient in at least one programming language and able to solve coding problems (think leetcode, hackerrank, etc). for each coding problem, you must be able to explain how your solution solves the problem. benefits: this is a full-time or part-time remote position you ll be able to choose which projects you want to work on you can work on your own schedule projects are paid hourly, with bonuses on high-quality and high-volume work responsibilities: come up with diverse problems and solutions for a coding chatbot write high-quality answers and code snippets evaluate code quality produced by ai models for correctness and performance qualifications: fluency in english proficient in at least one programming language detail-oriented excellent writing and grammar skills a bachelor s degree (completed or in progress) note: payment is made via paypal. we will never ask for any money from you. paypal will handle any currency conversions from usd. this job is only available to those in the us, uk, ireland, canada, australia, or new zealand. those located outside of these countries will not see work or assessments available on our site at this time. job type: contract pay: from $40 per hour expected hours: 1 – 40 per week benefits: work from home location: washington, dc (required) work location: remote 

 ",dmv,2024
10," 

 job description:  gdit s military health team is hiring clinical database developer to support the office of regulated activities (ora) under the dod (dept. of army) located at ft. detrick in frederick, maryland. the office of regulated activities (ora) is a multidisciplinary team of regulatory affairs, compliance, and clinical support professionals dedicated to supporting the usamrdc mission of developing food and drug administration regulated medical products for the warfighter. the ora provides full-service, oversight, and consultation for regulatory, clinical, non-clinical, manufacturing, data management, biostatistics, product technical, safety monitoring. in this role, the clinical database developer will: be responsible as a performer or an oversight clinical database developer across multiple projects for the following, but are not limited to, data management activities and deliverables in various phases of the clinical trial lifecycle (e.g., pre-study start, study start up, study conduct, and study closure): participation in the review of sops, work instructions, policies, manuals user guides, and documents related to data collection and management activities and testing and validation documentation of data management systems. participation in the protocol review (from the initial drafts to finalization and subsequent amendments). creation and maintenance of mock electronic case report forms (ecrfs) for electronic data collection method or crfs for paper-based data collection method designed conforming to the required study data standards and the protocol-specific requirements and objectives. participation in the creation and maintenance of data management plans (dmps) describing the processes and procedures governing the data management activities for producing data management deliverables. participation in the creation and maintenance of data validation plans (dvps) outlining quality control checks on crf data that will be performed manually or programmatically within or externally from the protocol-specific data management databases. design, development, testing, validation, and maintenance of protocol-specific data management databases meeting and conforming to the approved mock ecrfs (or similar documentation listing the agreed data point collection) or approved database modification requests (post-go live), required study data standards, the protocol-specific requirements and objectives, applicable regulations and guidelines, and the respective systems capabilities and requirements: design, creation, and maintenance of protocol-specific data management database design specifications defining data definitions and structure conforming to the applicable study data standards, visit and form workflow and dynamic generation, warning flag and query generation edit checks, and monitoring tracking status parameter settings. preparation and setup of database instances for development testing, user acceptance testing (uat), training, and production. creation and maintenance of protocol-specific data management database testing and validation documentation: testing and validation plan describing the testing, validation, and documentation processes and procedures in the development testing phase, internal data management team testing phase, and user acceptance testing (uat) phase. supporting testing and validation documentation (e.g., test cases scripts, testing results findings logs summary, query listing, data outputs, data extractions, data dictionary, annotated crf). creation and maintenance of request, approval, and testing and validation documentation for all protocol-specific data management database modifications implemented after the initial release for production. conduct of development testing and uat. participation in the creation and maintenance of request and approval documentation for protocol-specific data management database production releases and locking unlocking. creation and maintenance of technical support plans describing the scope and level of support for end users on protocol-specific data management database technical issues. creation and maintenance of training support plans describing the scope and level of support on protocol-specific data management databases. participation in the preparation, conduct, and documentation of protocol-specific data management database trainings with end users on, including but are not limited to, data entry, source verification, query management, data management, reporting and data outputs, ecrf approval, and medical coding. participation in the creation and maintenance of the essential data management documents, including but are not limited to, crf completion instructions, data entry guidelines, medical coding conventions, self-evident corrections, data handling conventions, data clarification forms (dcfs), and data management deliverable checklist and tracking. participation in defining specifications and generation of reporting and data exports outputs (e.g., metrics reports, sas datasets, customized data listings in excel format). participation in defining system integration requirements and specifications, testing and validation implementation, and integrated data handling and reconciliation plans (e.g., interactive response technologies (irt), electronic clinical outcome assessment (ecoa)). review of external data transfer plans agreements and the supporting transfer specifications, testing and validation documentation (e.g., central laboratory, ecoa, pharmacokinetics (pk)). participation in the protocol-specific data management database closure, project closure, and study trial master file archiving of all data management deliverables (e.g., subject crfs, final query reports, final audit trial reports, interim and final raw data in clinical data acquisition standards harmonization (cdash), data from external sources transfers, essential data management documents). participation in the identification and registration of project risks related to data management processes, procedures, activities, and deliverables. provide data management oversight support that the clinical database developer is responsible for on data management activities conducted by data management vendors to ensure compliance with the applicable regulations (e.g., 21 cfr part 11, 21 cfr 312.62(c), 812.140(d), iso 14155), good clinical data management practices (gcdmp), good clinical practices (gcp), and ich guidelines and to ensure completion, quality, and integrity of data management deliverables meeting the requirements of the project-specific scope of works and agreements, protocols, applicable study data standards (e.g., cdash, study data tabulation model (sdtm), study data tabulation model implementation guide for medical devices (sdtmig-md), controlled terminology, therapeutic area), and industry standards. provide data management support that the clinical database developer is responsible for on data management activities and deliverables as the performer for projects to be conducted by ora data management. provide data management support complying with the applicable regulations (e.g., 21 cfr part 11, 21 cfr 312.62(c), 812.140(d), iso 14155), gcdmp, gcp, ich guidelines, study data standards, and industry standards. coordinate and collaborate with the internal ora data management team on data management timelines of the assigned data management deliverables, tasks, and activities. collaborate and consult with the mrdc s technical supporting team on the technical problem troubleshooting and system upgrade and maintenance activities of the mrdc in-house s clinical research data management system (crdms) and its components (e.g., inform edc, central designer, central coding). initiate, log, track, and maintain progress and history tracking of reported technical problems, corresponding resolutions, and their pertinent information for all projects supported by ora data management team using the mrdc in-house crdms. provide technical support related to protocol-specific data management databases to end users for all projects supported by ora data management team using the mrdc in-house crdms. be working in an integrated interdisciplinary team dynamic environment on projects governing under varying regulatory agencies depending on the products (e.g., drugs; vaccines, blood, and biologics; medical devices) and regulatory pathways (e.g., investigational device exemption (ide), investigational new drug (ind), new drug application (nda), biologic license applications (bla), emergency use authorization (eua)) on clinical research and trials in various phases and design. what you ll need to succeed: education: bachelor s degree in computer science, or a related discipline, or the equivalent combination of education, professional training, or work experience. required experience: 5 years of related clinical database development experience. security clearance level: must be able to obtain a t3. required skills and abilities: excellent written and oral communication skills. location: frederick, md (hybrid). us citizenship required gdit is your place: 401k with company match comprehensive health and wellness packages internal mobility team dedicated to helping you own your career professional growth opportunities including paid education and certifications cutting-edge technology you can learn from rest and recharge with paid vacation and holidays work requirements .cls-1{fill:none;stroke:#5b6670;stroke-miterlimit:10;stroke-width:2px} years of experience 5 + years of related experience may vary based on technical training, certification(s), or degree .cls-2{fill:none;stroke:#5b6670;stroke-miterlimit:10;stroke-width:2px} certification travel required none .cls-3{fill:none;stroke:#5d666f;stroke-miterlimit:10} citizenship u.s. citizenship required about our work we are gdit. a global technology and professional services company that delivers consulting, technology and mission services to every major agency across the u.s. government, defense and intelligence community. our 30,000 experts extract the power of technology to create immediate value and deliver solutions at the edge of innovation. we operate across 30 countries worldwide, offering leading capabilities in digital modernization, ai ml, cloud, cyber and application development. together with our clients, we strive to create a safer, smarter world by harnessing the power of deep expertise and advanced technology. gdit is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class. 

 ",dmv,2024
