numb_description,job_description,state,report_year
1,"job description:  we are looking for proficient programmers to join our team to train our ai chatbots to code. you will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code. in this role you will need to be proficient in at least one programming language and able to solve coding problems (think leetcode, hackerrank, etc). for each coding problem, you must be able to explain how your solution solves the problem. benefits: this is a full-time or part-time remote position you ll be able to choose which projects you want to work on you can work on your own schedule projects are paid hourly, with bonuses on high-quality and high-volume work responsibilities: come up with diverse problems and solutions for a coding chatbot write high-quality answers and code snippets evaluate code quality produced by ai models for correctness and performance qualifications: fluency in english proficient in at least one programming language detail-oriented excellent writing and grammar skills a bachelor s degree (completed or in progress) note: payment is made via paypal. we will never ask for any money from you. paypal will handle any currency conversions from usd. this job is only available to those in the us, uk, ireland, canada, australia, or new zealand. those located outside of these countries will not see work or assessments available on our site at this time. job type: contract pay: from $40 per hour expected hours: 1 – 40 per week benefits: work from home location: washington, dc (required) work location: remote 

 ",dmv,2024
2," 

 job description:  100% remote must be us based. our customer is on a mission to develop products and services for our customers around the world to maximize their data. we believe enabling data starts with foundational data strategy, data architecture, data science and engineering and the practice and discipline to scale and to drive meaningful customer and business impact. full-stack engineer (mid-level) are you a passionate full-stack engineer seeking an opportunity to contribute to cutting-edge applications and make a real impact? do you possess a deep understanding of both front-end and back-end technologies, and thrive in collaborative environments? as a full-stack engineer, you ll play a pivotal role in the development and deployment of our next-generation web applications. you ll leverage your expertise in front-end technologies like html, css, javascript, and react to craft intuitive and user-centric interfaces. on the back-end, you ll utilize your knowledge of python, node.js, and express to build robust and scalable systems that ensure seamless application performance. this role offers more than just technical challenges; it s an opportunity to: shape the future: be at the forefront of innovation, designing and developing applications that push the boundaries of our industry. collaborate with the best: join a team of talented and passionate engineers who are dedicated to achieving excellence together. make a real difference: contribute to products that positively impact the lives of our users, leaving a lasting legacy. thrive in a stimulating environment: enjoy a culture of continuous learning, open communication, and professional growth opportunities. to excel in this role, you should possess: 3+ years of experience as a full-stack engineer bachelor s degree in computer science or related field proficient in front-end technologies (i.e. html, css, javascript, react, nodejs, angular, express) strong understanding of back-end technologies (i.e.python, java, go) familiarity with databases (i.e. mysql, mongodb) practical experience working in cloud environments (i.e. aws or gcp) a passion for building high-quality, user-friendly applications excellent problem-solving and debugging skills the ability to work effectively both independently and as part of a team a positive attitude and a strong desire to learn and grow kaztronix is an equal opportunity employer and does not discriminate on the basis of race, color, national origin, sex, age, religion, disability, veteran status or any other consideration made unlawful by federal, state or local laws. in addition, all human resource actions in such areas as compensation, employee benefits, transfers, layoffs, training and development are to be administered objectively, without regard to race, color, religion, age, sex, national origin, disability, veteran status or any other consideration made unlawful by federal, state or local laws. by applying to the position, you acknowledge that your information will be used by kaztronix in processing your application.

 ",dmv,2024
3," 

 job description:  back-end developer (junior) position description cgi is in the top 5 largest global it companies spread across 40 countries with endless opportunities to expand and grow. as a cgi member, you have the opportunity to be a shareholder at cgi and join a family of over 90,000 members strong. would you like to grow with an it organization offering greater opportunity and challenge? join the cgi team and get your career on the fast track! want to leverage your experience and development skills in the judicial sector as a junior back-end developer? cgi is seeking a junior back-end developer who can bring in expertise and industry best practices define better development and engineering approaches. this is an exciting opportunity to augment your current skills, as well as learn new technologies. your future duties and responsibilities if you are looking for a new challenge and want to make a difference in the judicial sector, this role is for you. engage with architects product team to comprehend functional challenges, prototype new ideas, and new technologies, and help to create innovative solutions. design and develop solutions following established frameworks, application development standards and quality processes in projects will work within a fast-paced agile devops team contributing and collaborating with the scrum team daily. participate in all phases of agile methodology (planning, grooming, coding sprint items) required qualifications to be successful in this role 3+ years of back-end development experience 2+ years of experience working with aws including aws lambda experience with data application development and version control systems such as git. proficient in python scripting proficient in sql scripting desired: agile development experience experience working with the atlassian toolset experience with dynamodb or other nosql databases; redshift api design; api gateway experience elasticsearch opensearch experience experience with linux experience creating automated test cases using python #cgifederaljob #li-dd2 cgi is required by law in some jurisdictions to include a reasonable estimate of the compensation range for this role. the determination of this range includes various factors not limited to: skill set level; experience and training; and licensure and certifications. cgi typically does not hire individuals at or near the top of the range for their role. compensation decisions are dependent on the facts and circumstances of each case. a reasonable estimate of the current range is $66,300 - $127,700. together, as owners, let s turn meaningful insights into action. life at cgi is rooted in ownership, teamwork, respect and belonging. here, you ll reach your full potential because... you are invited to be an owner from day 1 as we work together to bring our dream to life. that s why we call ourselves cgi partners rather than employees. we benefit from our collective success and actively shape our company s strategy and direction. your work creates value. you ll develop innovative solutions and build relationships with teammates and clients while accessing global capabilities to scale your ideas, embrace new opportunities, and benefit from expansive industry and technology expertise. you ll shape your career by joining a company built to grow and last. you ll be supported by leaders who care about your health and well-being and provide you with opportunities to deepen your skills and broaden your horizons. come join our team-one of the largest it and business consulting services firms in the world. qualified applicants will receive consideration for employment without regard to their race, ethnicity, ancestry, color, sex, religion, creed, age, national origin, citizenship status, disability, pregnancy, medical condition, military and veteran status, marital status, sexual orientation or perceived sexual orientation, gender, gender identity, and gender expression, familial status, political affiliation, genetic information, height, weight, or any other legally protected status or characteristics. cgi provides reasonable accommodations to qualified individuals with disabilities. if you need an accommodation to apply for a job in the u.s., please email the cgi u.s. employment compliance mailbox at us_employment_compliance@cgi.com . you will need to reference the position id of the position in which you are interested. your message will be routed to the appropriate recruiter who will assist you. please note, this email address is only to be used for those individuals who need an accommodation to apply for a job. emails for any other reason or those that do not include a position id will not be returned. we make it easy to translate military experience and skills! click here to be directed to our site that is dedicated to veterans and transitioning service members. all cgi offers of employment in the u.s. are contingent upon the ability to successfully complete a background investigation. background investigation components can vary dependent upon specific assignment and or level of us government security clearance held. cgi will consider for employment qualified applicants with arrests and conviction records in accordance with all local regulations and ordinances. cgi will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. however, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with cgi s legal duty to furnish information. 

 ",dmv,2024
4," 

 job description:  if you are a developer with some experience but looking to broaden your expertise across a multitude of different applications, easset solutions electronic recycling is your next career step. we operate at the intersection of technology and sustainability, using advanced technology to process electronics in an efficient, safe, and data-secure manner. our current projects incorporate ecommerce apis, single page applications (spas), ai integrations, machine learning, automation, data destruction, cloud networking, raspberry pi devices, and more. what you ll be doing: develop and maintain web applications primarily using laravel and vue.js, alongside some wordpress management. engage in the integration of complex systems involving ecommerce platforms and logistical apis. contribute to ai and machine learning projects aimed at improving operational efficiencies. participate in unique projects involving raspberry pi devices. what we re looking for: a foundational understanding of php and javascript, with hands-on experience in laravel and vue.js. familiarity with html, css, bootstrap and contemporary web design principles. a proactive learner eager to engage in a diverse array of technology-driven projects. capability to manage deadlines and deliverables effectively in a dynamic environment. willingness to commute for in-person collaboration on certain projects as needed (preferred, but not necessary). what you ll get: the opportunity to work on innovative projects at the forefront of electronic recycling technology. exposure to diverse technologies and applications, expanding your professional skill set. a collaborative and supportive work environment committed to innovation and quality. a comprehensive benefits package. how to apply: interested in increasing the range of projects under your belt? send your cover letter, resume cv, and any samples of work. we look forward to discovering how you can contribute to our team at easset solutions electronic recycling! job type: full-time pay: $25 - $30 per hour expected hours: no less than 36 per week benefits: 401(k) dental insurance health insurance paid time off vision insurance experience level: 1 year 2 years under 1 year schedule: monday to friday experience: php js: 1 year (required) work location: hybrid remote in falls church, va 22046 

 ",dmv,2024
5," 

 job description:  our client is looking for a passionate software engineer to design, develop and install software solutions primarily working with the u.s. federal government. software engineer responsibilities include gathering user requirements, defining system functionality and writing code in various languages, like java or .net programming languages (e.g. c++ or jscript.net.). our ideal candidates are familiar with the software development life cycle (sdlc) from preliminary system analysis to tests and deployment. ultimately, the role of the software engineer is to build high-quality, innovative and fully performing software that complies with coding standards and technical design. responsibilities execute full software development life cycle (sdlc) develop flowcharts, layouts and documentation to identify requirements and solutions write well-designed, testable code produce specifications and determine operational feasibility integrate software components into a fully functional software system develop software verification plans and quality assurance procedures document and maintain software functionality troubleshoot, debug and upgrade existing systems deploy programs and evaluate user feedback comply with project plans and industry standards performs software systems testing with a focus on procedures and programming performs other related duties as assigned. skills excellent verbal and written communication excellent organizational skills and attention to detail excellent analytical and problem-solving skills extensive knowledge of software systems and programming languages proficient with software engineering tools and applications requirement bs degree in computer science, engineering or relevant field top secret clearance with full scope polygraph job types: contract, full-time pay: from $50 per hour benefits: 401(k) matching dental insurance health insurance paid time off vision insurance schedule: 8 hour shift day shift monday to friday ability to commute relocate: washington, dc: reliably commute or planning to relocate before starting work (preferred) application question(s): do you have a top secret clearance with a full scope polygraph? education: bachelor s (preferred) work location: in person 

 ",dmv,2024
6," 

 job description:  gdit s military health team is hiring clinical database developer to support the office of regulated activities (ora) under the dod (dept. of army) located at ft. detrick in frederick, maryland. the office of regulated activities (ora) is a multidisciplinary team of regulatory affairs, compliance, and clinical support professionals dedicated to supporting the usamrdc mission of developing food and drug administration regulated medical products for the warfighter. the ora provides full-service, oversight, and consultation for regulatory, clinical, non-clinical, manufacturing, data management, biostatistics, product technical, safety monitoring. in this role, the clinical database developer will: be responsible as a performer or an oversight clinical database developer across multiple projects for the following, but are not limited to, data management activities and deliverables in various phases of the clinical trial lifecycle (e.g., pre-study start, study start up, study conduct, and study closure): participation in the review of sops, work instructions, policies, manuals user guides, and documents related to data collection and management activities and testing and validation documentation of data management systems. participation in the protocol review (from the initial drafts to finalization and subsequent amendments). creation and maintenance of mock electronic case report forms (ecrfs) for electronic data collection method or crfs for paper-based data collection method designed conforming to the required study data standards and the protocol-specific requirements and objectives. participation in the creation and maintenance of data management plans (dmps) describing the processes and procedures governing the data management activities for producing data management deliverables. participation in the creation and maintenance of data validation plans (dvps) outlining quality control checks on crf data that will be performed manually or programmatically within or externally from the protocol-specific data management databases. design, development, testing, validation, and maintenance of protocol-specific data management databases meeting and conforming to the approved mock ecrfs (or similar documentation listing the agreed data point collection) or approved database modification requests (post-go live), required study data standards, the protocol-specific requirements and objectives, applicable regulations and guidelines, and the respective systems capabilities and requirements: design, creation, and maintenance of protocol-specific data management database design specifications defining data definitions and structure conforming to the applicable study data standards, visit and form workflow and dynamic generation, warning flag and query generation edit checks, and monitoring tracking status parameter settings. preparation and setup of database instances for development testing, user acceptance testing (uat), training, and production. creation and maintenance of protocol-specific data management database testing and validation documentation: testing and validation plan describing the testing, validation, and documentation processes and procedures in the development testing phase, internal data management team testing phase, and user acceptance testing (uat) phase. supporting testing and validation documentation (e.g., test cases scripts, testing results findings logs summary, query listing, data outputs, data extractions, data dictionary, annotated crf). creation and maintenance of request, approval, and testing and validation documentation for all protocol-specific data management database modifications implemented after the initial release for production. conduct of development testing and uat. participation in the creation and maintenance of request and approval documentation for protocol-specific data management database production releases and locking unlocking. creation and maintenance of technical support plans describing the scope and level of support for end users on protocol-specific data management database technical issues. creation and maintenance of training support plans describing the scope and level of support on protocol-specific data management databases. participation in the preparation, conduct, and documentation of protocol-specific data management database trainings with end users on, including but are not limited to, data entry, source verification, query management, data management, reporting and data outputs, ecrf approval, and medical coding. participation in the creation and maintenance of the essential data management documents, including but are not limited to, crf completion instructions, data entry guidelines, medical coding conventions, self-evident corrections, data handling conventions, data clarification forms (dcfs), and data management deliverable checklist and tracking. participation in defining specifications and generation of reporting and data exports outputs (e.g., metrics reports, sas datasets, customized data listings in excel format). participation in defining system integration requirements and specifications, testing and validation implementation, and integrated data handling and reconciliation plans (e.g., interactive response technologies (irt), electronic clinical outcome assessment (ecoa)). review of external data transfer plans agreements and the supporting transfer specifications, testing and validation documentation (e.g., central laboratory, ecoa, pharmacokinetics (pk)). participation in the protocol-specific data management database closure, project closure, and study trial master file archiving of all data management deliverables (e.g., subject crfs, final query reports, final audit trial reports, interim and final raw data in clinical data acquisition standards harmonization (cdash), data from external sources transfers, essential data management documents). participation in the identification and registration of project risks related to data management processes, procedures, activities, and deliverables. provide data management oversight support that the clinical database developer is responsible for on data management activities conducted by data management vendors to ensure compliance with the applicable regulations (e.g., 21 cfr part 11, 21 cfr 312.62(c), 812.140(d), iso 14155), good clinical data management practices (gcdmp), good clinical practices (gcp), and ich guidelines and to ensure completion, quality, and integrity of data management deliverables meeting the requirements of the project-specific scope of works and agreements, protocols, applicable study data standards (e.g., cdash, study data tabulation model (sdtm), study data tabulation model implementation guide for medical devices (sdtmig-md), controlled terminology, therapeutic area), and industry standards. provide data management support that the clinical database developer is responsible for on data management activities and deliverables as the performer for projects to be conducted by ora data management. provide data management support complying with the applicable regulations (e.g., 21 cfr part 11, 21 cfr 312.62(c), 812.140(d), iso 14155), gcdmp, gcp, ich guidelines, study data standards, and industry standards. coordinate and collaborate with the internal ora data management team on data management timelines of the assigned data management deliverables, tasks, and activities. collaborate and consult with the mrdc s technical supporting team on the technical problem troubleshooting and system upgrade and maintenance activities of the mrdc in-house s clinical research data management system (crdms) and its components (e.g., inform edc, central designer, central coding). initiate, log, track, and maintain progress and history tracking of reported technical problems, corresponding resolutions, and their pertinent information for all projects supported by ora data management team using the mrdc in-house crdms. provide technical support related to protocol-specific data management databases to end users for all projects supported by ora data management team using the mrdc in-house crdms. be working in an integrated interdisciplinary team dynamic environment on projects governing under varying regulatory agencies depending on the products (e.g., drugs; vaccines, blood, and biologics; medical devices) and regulatory pathways (e.g., investigational device exemption (ide), investigational new drug (ind), new drug application (nda), biologic license applications (bla), emergency use authorization (eua)) on clinical research and trials in various phases and design. what you ll need to succeed: education: bachelor s degree in computer science, or a related discipline, or the equivalent combination of education, professional training, or work experience. required experience: 5 years of related clinical database development experience. security clearance level: must be able to obtain a t3. required skills and abilities: excellent written and oral communication skills. location: frederick, md (hybrid). us citizenship required gdit is your place: 401k with company match comprehensive health and wellness packages internal mobility team dedicated to helping you own your career professional growth opportunities including paid education and certifications cutting-edge technology you can learn from rest and recharge with paid vacation and holidays work requirements .cls-1{fill:none;stroke:#5b6670;stroke-miterlimit:10;stroke-width:2px} years of experience 5 + years of related experience may vary based on technical training, certification(s), or degree .cls-2{fill:none;stroke:#5b6670;stroke-miterlimit:10;stroke-width:2px} certification travel required none .cls-3{fill:none;stroke:#5d666f;stroke-miterlimit:10} citizenship u.s. citizenship required about our work we are gdit. a global technology and professional services company that delivers consulting, technology and mission services to every major agency across the u.s. government, defense and intelligence community. our 30,000 experts extract the power of technology to create immediate value and deliver solutions at the edge of innovation. we operate across 30 countries worldwide, offering leading capabilities in digital modernization, ai ml, cloud, cyber and application development. together with our clients, we strive to create a safer, smarter world by harnessing the power of deep expertise and advanced technology. gdit is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class. 

 ",dmv,2024
7," 

 job description:  about us we are professional and agile. our work environment includes: modern office setting food provided java developer entry level job duties:designs and develops user interfaces to internet intranet applications by setting expectations and features priorities throughout development life cycle; completing programming using languages and software products; designing and conducting tests. job type: full-time pay: $45,000 - $70,000 per year benefits: 401(k) dental insurance health insurance compensation package: bonus opportunities hourly pay performance bonus experience level: 1 year no experience needed under 1 year schedule: 8 hour shift day shift monday to friday language: english (required) work location: in person 

 ",dmv,2024
8," 

 job description:  software developer associate deliver simple solutions to complex problems as a software developer associate at gdit. here, you ll tailor cutting-edge solutions to the unique requirements of our clients. with a career in application development, you ll make the end user s experience your priority and we ll make your career growth ours. at gdit, people are our differentiator. as a software developer associate you will help ensure today is safe and tomorrow is smarter. our work depends on software developer associate joining our team. how a software developer associate will make an impact researches, designs, develops, and or modifies enterprise-wide systems and or applications software assists with all phases of the software development lifecycle assists with analyzing user business needs and functionality to plan and design software systems to meet those needs assists with creating a variety of models and diagrams that show programmers the software code needed for an application performs software updates, refinement, testing, and debugging assists with the documentation of software or system for future maintenance and updates what you ll need to succeed: required experience: 0+ years of related experience required technical skills: software systems and software updates required skills and abilities: application development and software development preferred skills: problem solving us citizenship required gdit is your place: 401k with company match comprehensive health and wellness packages internal mobility team dedicated to helping you own your career professional growth opportunities including paid education and certifications cutting-edge technology you can learn from #greenway work requirements .cls-1{fill:none;stroke:#5b6670;stroke-miterlimit:10;stroke-width:2px} years of experience 0 + years of related experience may vary based on technical training, certification(s), or degree .cls-2{fill:none;stroke:#5b6670;stroke-miterlimit:10;stroke-width:2px} certification comptia - security+ - comptia travel required less than 10% .cls-3{fill:none;stroke:#5d666f;stroke-miterlimit:10} citizenship u.s. citizenship required about our work we are gdit. a global technology and professional services company that delivers consulting, technology and mission services to every major agency across the u.s. government, defense and intelligence community. our 30,000 experts extract the power of technology to create immediate value and deliver solutions at the edge of innovation. we operate across 30 countries worldwide, offering leading capabilities in digital modernization, ai ml, cloud, cyber and application development. together with our clients, we strive to create a safer, smarter world by harnessing the power of deep expertise and advanced technology. gdit is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class. 

 ",dmv,2024
9," 

 job description:  about us: ascolta focuses on delivering software development and design, devops and cloud migration services. we provide advanced technical services in the areas of information security, cloud management, adoption, and migration. ascolta develops and delivers system integration and professional services specializing in devops services that enable organizations to rapidly deploy solutions in the cloud or on premise. at ascolta, we look for individuals who are self-driven and have the passion to learn new skills and solve complex technical issues. the leadership for this role believes in creating a pleasant and inclusive workplace and building strong relationships and collaboration within the team. job description: software developers are responsible for designing, testing, and implementing new and updated software programs. the position allows developers to apply and expand their knowledge of computer science principles to support complex research and engineering. design, develop, document, test and debug applications software and systems. determine computer user needs; analyze system capabilities to resolve problems on program intent, output requirements, input data acquisition, programming techniques and controls. preparing operating instructions; ensuring software standards are met. providing solutions to a variety of technical problems of increasing scope and complexity as assigned. responsibilities: work assigned tasks independently. collaborate with team members to engineer best methods to integrate software seamlessly. support technical feasibility studies to identify new and emerging technologies to meet customer requirements. where necessary develop prototype capabilities for demonstration to stakeholders. inform project leads lead developers of task progress or blockers through participation in agile ceremonies. qualifications: successful candidates will have a bachelor s degree in computer science engineering or other related field and 5 years experience, or master s degree and 3 years experience. strong understanding of software development processes and software engineering concepts. experience with the following languages, operating systems, and tools: java, javascript, python, sql server, postgresql, linux, windows, puppet, docker, u.s. citizen eligible to obtain a department of defense (dod) position appropriate level security clearance. what makes you stand out: experience architecting and designing new software applications. drive and ability to learn new languages and technologies. ability to work collaboratively towards the success of the team. job type: full-time benefits: 401(k) dental insurance health insurance compensation package: bonus opportunities yearly pay experience level: 3 years 4 years 5 years 6 years 7 years schedule: 8 hour shift monday to friday ability to relocate: reston, va 20191: relocate before starting work (required) work location: hybrid remote in reston, va 20191 

 ",dmv,2024
10," 

 job description:  innova solutions is immediately hiring an apigee developer job type: full-time, contract job title: apigee developer job type: 12 months contract (with possible extension) location: mclean, va as an apigee developer, you will be responsible for deployment of proxies and other artifacts of apigee environment, configuration updates, log collection, health check and monitoring, etc. design, develop, configure, and troubleshoot apis and policies using apigee. install, configure, test apigee installations and upgrades. implement security layer of apigee proxies. participate in requirement analysis and feasibility discussions and provide recommendations on best practices. participate in code reviews and release delivery. debugging and troubleshooting of reported issues on the api proxy level. debug and troubleshoot issues on the apigee opdk operational level. build and support the api during the full lifecycle. maintain documentation for the technical deliverables when applicable. prepare and participate in presentation and demonstrations of developed solutions. collaborate and work closely with other team members. participate in agile meetings such as but not limited to: sprint planning, backlog refinement, daily status meetings, story pointing. effectively communicate issues and risks in a timely manner. ideal candidate will have: apigee, java, springboot, micro-services, aws. pay range and benefits: pay range*: $70-$80 per hour. *pay range offered to a successful candidate will be based on several factors, including the candidate s education, work experience, work location, specific job duties, certifications, etc. benefits: innova solutions offers benefits (based on eligibility) that include the following: medical &amp; pharmacy coverage, dental vision insurance, 401(k), health saving account (hsa) and flexible spending account (fsa), life insurance, pet insurance, short term and long term disability, accident &amp; critical illness coverage, pre-paid legal &amp; id theft protection, sick time, and other types of paid leaves (as required by law), employee assistance program (eap). about innova solutions: founded in 1998 and headquartered in atlanta, georgia, innova solutions employs approximately 50,000 professionals worldwide and reports an annual revenue approaching $3 billion. through our global delivery centers across north america, asia, and europe, we deliver strategic technology and business transformation solutions to our clients, enabling them to operate as leaders within their fields. recent recognitions: one of largest it consulting staffing firms in the usa – recognized as #4 by staffing industry analysts (sia 2022) clearlyrated® client diamond award winner (2020) one of the largest certified mbe companies in the nmsdc network (2022) advanced tier services partner with aws and gold with ms website : https: www.innovasolutions.com innova solutions is an equal opportunity employer and prohibits any kind of unlawful discrimination and harassment. innova solutions is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment on the basis of race, color, religion or belief, national origin, citizenship, social or ethnic origin, sex, age, physical or mental disability, veteran status, marital status, domestic partner status, sexual orientation, or any other status protected by the statutes, rules, and regulations in the locations where it operates. if you are an individual with a disability and need a reasonable accommodation to assist with your job search or application for employment, please contact us at hr@innovasolutions.com or . please indicate the specifics of the assistance needed. innova solutions encourages all interested and qualified candidates to apply for employment opportunities. innova solutions (hiregenics volt) does not discriminate against applicants based on citizenship status, immigration status, or national origin, in accordance with 8 u.s.c. § 1324b. the company will consider for employment qualified applicants with arrest and conviction records in a manner that complies with the san francisco fair chance ordinance, the los angeles fair chance initiative for hiring ordinance, and other applicable laws. job types: full-time, contract pay: $70 - $80 per hour expected hours: 40 per week schedule: 8 hour shift day shift monday to friday application question(s): ideal candidate will have: apigee, java, springboot, micro-services, aws. ability to relocate: mclean, va 22101: relocate before starting work (required) work location: in person 

 ",dmv,2024
