numb_description,job_description,state,report_year
1,"job description:  clarity innovations connects human creativity with emerging technology to design, develop, and deploy software that enhances mission success. our focus is redefining the government s relationship with technology by encouraging the use of devsecops and agile methodologies, small-teams constructs, modern tech stacks, and automation. our software improves the lives and work of our end users and enhances innovation. we fulfill our responsibility to our country by delivering mission-changing results that help shape a better and safer world. description your main objective: you will join a team of developers, performing support of a dev ops environment, in the common cryptologic environment (casa). working within a team of 4-5 people, you will support the infrastructure environment that contains linux, elasticsearch infrastructure, and a variety of gots products. minimum qualifications: bachelor s degree plus 5-years of relevant experience or master s degree plus 3-years of relevant experience. an associate s degree plus 7-years of relevant experience or high school diploma ged plus 9-years of relevant experience may be considered for individuals with in-depth experience that is clearly related to the position computer science (cs) degree or related field elasticsearch and nosql databases red hat 7, python you might also have: javascript devops systems engineering background clearance: ts sci with polygraph clarity innovations provides equal employment opportunities (eeo) to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, or any other protected class. 

 ",dmv,2024
2," 

 job description:  location < h5> chantilly, va job description < h5> leffler consulting is seeking a ground system software engineer who will be an integral participant in satellite ground system command and control software requirements development, design analysis, coding, and verification. key areas of focus include ground system full life cycle software procurement from requirements identification and development through system test, sell-off delivery, and installation at operating location. position requires an understanding of computer architectures from both hardware and software perspectives to provide analysis and recommendations for ground command and control operations and maintenance and ground system network long-term supportability. must be able to track ground system software development issues and upcoming events – provide status updates to the customer as needed; identify and assess emerging risks and develop and evaluate proposed burn-down plans; and review the developer s readiness to proceed into factory and site test and evaluation. an active ts sci clearance with a ci poly is required. duties < h5> provide advice analysis on ground systems software requirements, design, development, integration, test, deployment, and operations support for the ground system s command and control, including retrieval of telemetry and mission data from the spacecraft support the development of architecture, conops, requirements, standards, and roadmaps for open software frameworks and applications support integration and test activities for incorporating multiple modular command and control capabilities into a common framework support tasks required for end-to-end mission closure, including analyses (e.g. constellation modeling, data and dissemination, timing, orbit determination, network architecture) and calibration activities develop productive relationships with development contractor counterparts, functional counterparts, and other spacecraft, payload, and ground subject matter experts advise and mentor customer personnel regarding command and control system represent the government at developer lead release and sprint planning events; ensuring that the government and stakeholder needs are prioritized engage with agile development teams to assess implementation and execution skill set: must be a self-starter with the ability to execute duties based on limited guidance information ability to distill complex problems into digestible structures formats possess flexibility and excellent time management skills ability to work efficiently in a dynamic environment with constantly shifting priorities and needs effective communicator with the ability to convey information to multiple audiences across all levels of customer and corporate management required education < h5> bachelor of science degree in computer science engineering or related technical field required experience < h5> a minimum 9 years of software domain experience with a bachelor s degree or 7+ years software domain experience with a master s degree experience with agile development programs working knowledge of planning, scheduling, and mission management systems desired education < h5> refer to required education founded in 2001, leffler consulting is a women-owned small business (wosb) headquartered in chantilly, virginia. we provide financial management and life-cycle budget and cost support to our nation s most critical programs in the intelligence community (ic) and department of defense (dod). leffler consulting specializes in all areas of financial management, audit readiness, and process improvement and controls while also providing a broad array of support functions critical to supporting the mission requirements of our customers. we offer competitive salaries and a generous benefits package, including medical, dental, vision, and disability coverage, paid leave, paid holidays, an employee assistance program, and an employee referral program. 

 ",dmv,2024
3," 

 job description:  orbis is looking for a devops engineer to support our mission-focused customer in annapolis junction, md. the devops engineer shall be responsible for performing system integration activities including installation, configuration, and sustainment of foss cots gots software tools, packages, and libraries in a linux environment. this person must be detailed oriented, have strong organizational skills, and excellent troubleshooting skills to include the identification and resolution of issues, problems, and trouble tickets related to the same. what you ll be doing: • integrate, install, configure, upgrade, compile, and support cots gots software generate documentation for the full software stack update software for sustainment support basic linux system administration skills and shell scripting execute test codes for characterization of software performance provide software product ownership for hpc tools working with cm tools, web documentation, and issue tracking working in a fast paced environment, switching between various architectural paradigms what you ll need: required skills abilities must be authorized to work in the us active ts sci w appropriate level polygraph required familiarity with site reliability engineering (sre) principles and applications experience with linux cluster node monitoring tools experience with the atlassian tool suite (jira, confluence) experience with git version control system experience with ci cd principles, methodologies, and tools such as gitlab ci experience with containerization technologies such as docker and containers experience with container orchestration technologies such as kubernetes education and experience bachelor s degree in computer science or related field minimum of 3 years of demonstrable experience with integrating, installing, configuring, upgrading, compiling, and supporting cots gots software in a heterogeneous operating system environment five (5) years of additional computer science directly related work experience may be substituted for a bachelor s degree an industry recognized professional certification, as defined in the tt0s, may substitute as one (1) year experience. a master s degree in computer science or related field may substitute for two (2) years experience desired skills abilities familiar with various network communications such as ip and infiniband (ib) familiar with site reliability engineering (sre) principles and concepts experience scripting with python in a linux environment experience developing test plans, procedures, and reports orbis operations is an equal opportunity employer, and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender identity, sexual orientation, national origin, disability, or protected veteran status. location annapolis junction 

 ",dmv,2024
4," 

 job description:  vibrint is a trusted provider of mission-critical systems and analysis that transform our customers capacity and capability in harvesting and harnessing data. working alongside many of the most talented professionals in public service, we work tirelessly to create and sustain new solutions and services that meet the stringent demands across a variety of customer missions. our people know they ll be doing work that matters at the heart of the national security mission, exploring new possibilities at the cutting edge of technology. they know they will be well-rewarded and recognized for their commitment. and, they know they will enjoy plentiful opportunities to grow, thrive, and have fun as a member of the vibrint family. join vibrint, where your career is a priority, and your future is our shared goal. ______________________________________________________________________ we are seeking an operational reliability engineer to collaborate with product teams to understand the performance-monitoring needs and requirements for approximately 20 applications within the organization. work closely with the monitoring team and product teams to develop solutions in a phased approach, aligning with organizational goals, to achieve optimized enterprise monitoring. serve as a liaison between the monitoring team and application teams, facilitating effective communication and ensuring seamless integration of performance-monitoring solutions. develop and rigorously test python scripts as the primary responsibility, ensuring the robustness and reliability of the monitoring solutions. demonstrate proficiency in python programming and possess the ability to create efficient and scalable scripts for monitoring purposes. utilize and enhance scripts to achieve automation of performance-monitoring tasks and processes. familiarity with selenium is considered an asset, providing additional capabilities for effective scripting and automation. demonstrate a solid understanding of network, operating system, application, and endpoint performance to inform and optimize monitoring solutions. prioritize and manage the integration of monitoring solutions to meet security requirements and ensure the confidentiality and integrity of the systems. possess strong communication and collaboration skills to effectively convey technical concepts and collaborate with cross-functional teams. maintain a results-oriented approach, focusing on achieving organizational goals and enhancing the overall performance-monitoring capabilities. technology stack of application(s) with which this role will interact: python, java, javascript linux windows cisco appdynamics aws cloud microfocus business service management tool suite elastic stack (elasticsearch, logstash, and kibana) position requires an active ts sci with polygraph level clearance. us citizenship is required. position required qualifications: six (6) years of experience in software development engineering in programs and contracts of similar scope, type, and complexity. bachelor s degree from an accredited college or university in computer science or related discipline. four (4) years of additional software development experience may be substituted for a bachelor s degree. experience with python programming familiarity with web application technologies (e.g., html, javascript, web servers, and application servers). must be able to work during core hours of 10am-2pm. exceptions will be considered on a case-by-case basis. experience with selenium experience with aws cloud experience with jenkins system administration background experience with microfocus business service management (bsm) tool suite: microfocus sitescope microfocus operations bridge operations manager i (omi) experience with elastic stack (elasticsearch, logstash, and kibana) experience with cisco appdynamics experience with ansible or terraform _____________________________________________________________________ upon request the salary range for this job will be made available. please email your request for information along with the job listing to recruiting@vibrint.com. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, citizenship, family structure, marital status, disability, veteran or military status or any other characteristic protected by law in all phases of the employment process and in compliance with applicable federal, state, and local laws and regulations. an equal opportunity employer disability vet. policy-statement_eeo-employeesandcandidates.pdf (vibrint.com). equal opportunity legal notices can be viewed on the following pdfs: know your rights: workplace discrimination is illegal and pay transparency nondiscrimination provision. we are happy to offer a sign on bonus to qualified applicants. please apply for immediate consideration. 

 ",dmv,2024
5," 

 job description:  at two six technologies, we build, deploy, and implement innovative products that solve the world s most complex challenges today. through unrivaled collaboration and unwavering trust, we push the boundaries of what s possible to empower our team and support our customers in building a safer global future. trusted concepts, a division of two six technologies is seeking an energetic devops engineer who is excited about working in a dynamic environment with an engaged customer! responsibilities include: as a member of our team you will join a dedicated group of engineers who provide troubleshooting and operations support, with a focus on security, containerization, and automation. you will dive deep into technical issues and work diligently to improve the customer experience, including delivery of highly secure cloud based offerings through applications, services, and consulting. you will create new environments services offerings which will involve coordination with outside groups, architecture, security design and creation, including identifying when implementations are not highly available or have defects. minimum qualifications: minimum of 4+ years linux systems experience experience in aws cloud kubernetes - managing clusters, deploying things, troubleshooting gitops (argocd or fluxcd) nice if you have experience with: devops tools (e.x elk, kibana), cloud tools and techniques (e.x. terraform, cloudformation, rds) multi-region and or multi-cloud kubernetes networking and cluster management. (karmada, rancher, open cluster management, liqo, etc) service meshes (traefik mesh, consul, calico, cilium.) clearance requirement: ts sci w polygraph looking for other great opportunities? check out two six technologies opportunities for all our company s current openings! ready to make the first move towards growing your career? if so, check out the two six technologies candidate journey! this will give you step-by-step directions on applying, what to expect during the application process, information about our rich benefits and perks along with our most frequently asked questions. if you are undecided and would like to learn more about us and how we are contributing to essential missions, check out our two six technologies news page! we share information about the tech world around us and how we are making an impact! still have questions, no worries! you can reach us at contact two six technologies. we are happy to connect and cover the information needed to assist you in reaching your next career milestone. two six technologies is an equal opportunity employer and does not discriminate in employment opportunities or practices based on race (including traits historically associated with race, such as hair texture, hair type and protective hair styles (e.g., braids, twists, locs and twists)), color, religion, national origin, sex (including pregnancy, childbirth or related medical conditions and lactation), sexual orientation, gender identity or expression, age (40 and over), marital status, disability, genetic information, and protected veteran status or any other characteristic protected by applicable federal, state, or local law. if you are an individual with a disability and would like to request reasonable workplace accommodation for any part of our employment process, please send an email to accomodations@twosixtech.com. information provided will be kept confidential and used only to the extent required to provide needed reasonable accommodations. additionally, please be advised that this business uses e-verify in its hiring practices. eoe, including disability vets. by submitting the following application, i hereby certify that to the best of my knowledge, the information provided is true and accurate. 

 ",dmv,2024
6," 

 job description:  the software engineer develops, maintains, and enhances complex and diverse software systems (e.g., processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems) based upon documented requirements. works individually or as part of a team. reviews and tests software components for adherence to the design requirements and documents test results. resolves software problem reports. utilizes software development and software design methodologies appropriate to the development environment. provides specific input to the software components of system design to include hardware software trade-offs, software reuse, use of commercial off-the-shelf (cots) government off-the-shelf (gots) in place of new development, and requirements analysis and synthesis from system level to individual software components analyze user requirements to derive software design and performance requirements debug existing software and correct defects provide recommendations for improving documentation and software development process standards design and code new software or modify existing software to add new features integrate existing software into new or modified systems or operating environments develop simple data queries for existing or proposed databases or data repositories required skills: no demonstrated experience is required. bachelor s degree in computer science or related discipline from an accredited college or university is required four (4) years of swe experience on projects with similar software processes may be substituted for a bachelor s degree. 

 ",dmv,2024
7," 

 job description:  tetra tech international development is currently accepting expressions of interest from qualified candidates for a potential decision support advisor position for the fews net 8 (famine early warning systems network) decision support contract. this position will be based in arlington, virginia. hybrid and remote options are available. position description summary: fews net is dedicated to delivering early warning of hazards, food insecurity, vulnerability, and famine to the us government, usaid, national governments, and various regional, international, and non-governmental organizations. fews net 8 will continue the critical work that fews net has delivered for over 30 years, emphasizing global coverage and innovation in food security monitoring and assessment. managed from a headquarters office in washington d.c., fews net 8 will extend its reach beyond traditional geographical limitations, providing decision support services for over 30 presence countries and global early warning of food security and humanitarian crises. the decision support advisor will be responsible for leading the team of food security analysts, ensuring comprehensive analysis and reporting on food security trends at local, regional, and global levels as appropriate. the advisor will oversee the synthesis of complex data sets, including agroclimatology, market dynamics, and geopolitical factors, to produce accurate forecasts and inform decision-making processes. this role involves coordinating with various stakeholders, including government agencies and international organizations, to facilitate a unified response to food security challenges. the advisor will regularly evaluate the global food security landscape, adapting strategies and approaches as needed to address emerging risks and ensure the effectiveness of the project s interventions. responsibilities: lead production and delivery of targeted, regular and ad hoc decision support products, such as food security outlooks (fsos), outlook updates, alerts, and briefings, for more than 30 countries; inform and support response and contingency planning processes; ensure that fews net decision support identifies potential food insecurity and or emerging crises as early as possible to support strategic decision-making and resource-allocation processes, especially within usaid; inform and provide technical assistance in contingency and response planning for usaid and for food security networks in fews net countries; oversee fews net s regular and ad-hoc decision support to usaid, particularly in washington, as well as to other food security stakeholders; provide guidance on and build capacity related to decision support including, developing decision support and communications strategies and providing remote or in-person sessions for staff on how fews net produces its decision support and what fews net decision support includes; and manage and supervise decision support group staff, including mentoring staff and ensuring their professional development. minimum qualification requirements: minimum graduate degree in agriculture, agricultural economics or security, or an emergency or crisis management-related area or a related field; at least 5 years of relevant experience in food security, humanitarian and or development assistance, contingency and response planning, and decision support required; overseas and management experience strongly desired, with at least 2 years in a developing country context preferred; significant experience with early warning analysis required; detailed knowledge of, and experience with, the integrated food security phase classification (ipc) required; experience with usaid washington and field operations, programs, policies, and procedures required; outstanding intercultural communication and interpersonal skills; excellent computer skills, data management and statistical analysis skills, including geographic information system (gis); demonstrated leadership, versatility, and integrity; experience working in a multicultural and diverse environment. fluency in english; proficiency in additional languages such as french or spanish is advantageous. current u.s. work authorization is required at the time of application. to be considered, please submit the following: cover letter cv please ensure that only the requested documents noted above are submitted. only candidates who have been selected for an interview will be contacted. no phone calls, please. tetra tech international development is committed to safeguarding and technical excellence in equality and social inclusion. our team of dedicated gender, youth, and social inclusion (gysi) advisers work closely with our staff and partners to share international norms and best practices to improve the livelihoods of the world s most marginalized groups. tetra tech international development is especially interested in candidates that can contribute to our diversity, equity, and inclusion (dei) initiatives that aim to expand inclusion and an authentic sense of belonging to all our staff regardless of background. reasonable accommodations: we are dedicated to hiring an inclusive workforce. if you would like to request reasonable accommodations during the application process, please visit tetra tech s disability assistance page or contact our global talent operations team. our recruitment team looks forward to engaging in an interactive process to provide reasonable accommodations for candidates. tetra tech combines the resources of a global, multibillion-dollar company with local, client-focused delivery in more than 550 locations around the world. our reputation rests on the technical expertise and dedication of our employees — 27,000 associates working together to provide smart, scalable solutions for challenging projects. we are proud to be home to leading technical experts in water, environment, infrastructure, resource management, energy, and international development. we are an equal opportunity employer affirmative action americans with disabilities veterans employer. ard 188 u.s. teams and clients proposal and tender opportunity agriculture and food security (international development) 

 ",dmv,2024
8," 

 job description:  **ts sci clearance w polygraph required** responsible for developing new applications and toolsets to help the customer to automate some of their internal tracking tools and information gathering processes and modernize the current environment to enable quicker delivery of mission information, enhance operations, and improve situational awareness. required : aws, helm, docker, golang, python, react angular , understanding of cloud technologies, golang, knowledge of database relationships across various customer data sources, knowledge of modern react angular development, full-stack experience (good understanding of how the front-end and back-end work together), micro-service oriented architecture, strong experience with kubernetes (specifically cluster development, management, and monitoring), authoring experience with helm (creating &amp; deploying). docker &amp; associated technologies (e.g., docker compose). desired optional : sql, mysql, kabana, data science, machine learning, 508 compliant markup, grpc, containerization best practices. experience with ssps and security planning, self-starter with strong attention to detail. high school + 12 years experience bachelors + 8 years experience masters + 6 years experience iat level 2 certification frontend ui developer javascript angular react docker ansible ci cd devops python equal employment and diversity cybercore has, on many occasions, expressed support and commitment to the principles of diversity and equal employment opportunity. it is cybercore s policy to recruit, hire, train, and promote individuals, as well as administer all personnel actions, without regard to race, color, national or ethnic origin, pregnancy, age, religion, disability status, sex, sexual orientation, gender identity and expression, veteran status, genetic information or any other characteristic protected under applicable federal or state law. cybercore will not tolerate unlawful discrimination and any such conduct is prohibited. cybercore is committed to ensuring that cybercore s workforce and volunteers reflect america s diverse population. cybercore knows that such diversity will enrich the company with the talent, energy, perspective and inspiration we need to achieve our mission. 

 ",dmv,2024
9," 

 job description:  laurel, md description the darkstar group is seeking a software engineer with a ts sci + poly clearance (applicable to this customer) to join one of our top projects in laurel, md. below is an overview of the project, as well as information on our company, our benefits, and our $25,000 referral program. the role this position is unique and requires web development experience. they will need to maintain the current ri web servers (ex. maxwell and math depot) which use twiki, apache and php. assist with the moving of existing web server instances to newer servers. the existing web servers are running old linux os and are to be replaced with new os instances. the web servers may be using casport for authorization so the candidate would need to be able to handle that task as well. required skills a minimum of 7 years of experience as a swe in programs and contracts of similar scope, type, and complexity. a minimum of a bachelor s degree in computer science or related discipline from an accredited college or university. 4 years of additional swe experience on projects with similar software processes may be substituted for a bachelor s degree. within the last 7 years, a minimum of 5 years of experience developing in javascript. within the last 7 years, a minimum of 3 years of experience developing software in a linux, windows, or mac os environment. demonstrated experience developing with ms sql, express.js, react.js, and node.js. candidate must be flexible to changing requirements and direction of tasking candidate must be comfortable interfacing with other team members - strong communication and interpersonal skills candidate must be self-motivated. about the darkstar group our company the darkstar group is a small business that solves big problems. we re one of the inc. 5000 fastest-growing private companies in the us, and our engineers and scientists support the most critical national security missions in virginia, maryland, and elsewhere. data science, software engineering, cloud aws infrastructure, and cyber cno are our core areas of expertise. we offer interesting and important work, job security, some of the best and most flexible benefits you ll find in the ic, and salaries so strong that they ll likely surprise you. our benefits the darkstar group offers exceptional compensation and benefits: very strong salaries; 100% company-paid medical, dental, and vision premiums for you and all dependents; the ability to get increased salary if you don t need medical dental vision; 100% company-paid disability and life insurance benefits; a generously-funded hsa; an 8% 401(k) contribution; 31 days of pto holidays to start (more with tenure); the ability to flex time across pay periods without using your pto; a generous training budget; $25,000 employee referral bonuses; business development growth incentives; and top notch company swag. ** we have a huge growth opportunity, so we are offering up to a $25,000 reward for anyone new you refer whom we hire. ** all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran. 

 ",dmv,2024
10," 

 job description:  software and devops engineer the opportunity : everyone is trying to “harness the cloud,” but not everyone knows how. as a devops engineer, you re eager to develop, manage, and secure a container platform that meets your client s needs and takes advantage of cloud capabilities. we need you to help us develop container management software to solve some of our clients toughest challenges. as a platform devops engineer at booz allen, you can use your technical skills to affect mission-forward change. on our team, you ll strengthen your skills using the latest cloud technologies as you look for ways to improve your client s environment with current container software to ensure seamless orchestration. using your devops platform knowledge, you ll support your team as you inform strategy and design while ensuring standards are met throughout the containerization process. you ll work with your team to recommend resources that will help your client manage and securely adopt containers. additionally, you ll gain devops skills and experience while supporting the development of critical cloud platforms. work with us to use cloud platform technology for good. join us. the world can t wait. you have: 2+ years of experience with the cloud, including aws and azure experience with leading devops and devsecops implementation in large programs, including migrating legacy applications, reengineering, and automating systems to improve end-to-end software life cycle management using automation experience with conducting regular security scans, analyzing results, and implementing resolutions, including testing new hardware and software and ensuring compliance with stigs experience with multiple operating systems, including windows and linux experience with relational database management systems, including oracle, mysql, postgresql, and sql server experience in working with application development teams across the software development life cycle and creating solutions to complex problems in a collaborative team environment knowledge of devsecops techniques, continuous integration, continuous testing, continuous deployment, trade studies and analysis of alternatives, and development of end-to-end solution deployment across environments ts sci clearance bachelor s degree or 10+ years of experience with devops in lieu of a degree nice if you have: 5+ years of experience with large-scale network design and deployment experience with cloudformation and elasticsearch experience with integrating jenkins and docker for automated ci cd pipelines experience with implementing devsecops for a large program using agile, safe, and development methodology experience with implementing devsecops for a cloud-based system on a modernization program, ensuring existing applications and systems are modernized to satisfy legacy functional requirements knowledge of an object-oriented programming language, including java or python knowledge of kubernetes or openshift container platform master s degree global skill development council-certified devops engineer, devops engineer, or a related certification clearance: applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; ts sci clearance is required. create your career: grow with us your growth matters to us—that s why we offer a variety of ways for you to develop your career. with professional and leadership development opportunities like upskilling programs, tuition reimbursement, mentoring, and firm-sponsored networking, you can chart a unique and fulfilling career path on your own terms. a place where you belong diverse perspectives cultivate collective ingenuity. booz allen s culture of respect, equity, and opportunity means that, here, you are free to bring your whole self to work. with an array of business resource groups and other opportunities for connection, you ll develop your community in no time. support your well-being our comprehensive benefits package includes wellness programs with hsa contributions, paid holidays, paid parental leave, a generous 401(k) match, and more. with these benefits, plus the option for flexible schedules and remote and hybrid locations, we ll support you as you pursue a balanced, fulfilling life—at work and at home. your candidate journey at booz allen, we know our people are what propel us forward, and we value relationships most of all. here, we ve compiled a list of resources so you ll know what to expect as we forge a connection with you during your journey as a candidate with us. compensation at booz allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in booz allen s benefit programs. individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. we encourage you to learn more about our total benefits by visiting the resource page on our careers site and reviewing our employee benefits page. salary at booz allen is determined by various factors, including but not limited to location, the individual s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. the projected compensation range for this position is $75,600 to $172,000 (annualized usd). the estimate displayed represents the typical salary range for this position and is just one component of booz allen s total compensation package for employees. this posting will close within 90 days from the posting date. work model our people-first culture prioritizes the benefits of flexibility and collaboration, whether that happens in person or remotely. if this position is listed as remote or hybrid, you ll periodically work from a booz allen or client site facility. if this position is listed as onsite, you ll work with colleagues and clients in person, as needed for the specific role. eeo commitment we re an equal employment opportunity affirmative action employer that empowers our people to fearlessly drive change – no matter their race, color, ethnicity, religion, sex (including pregnancy, childbirth, lactation, or related medical conditions), national origin, ancestry, age, marital status, sexual orientation, gender identity and expression, disability, veteran status, military or uniformed service member status, genetic information, or any other status protected by applicable federal, state, local, or international law. 

 ",dmv,2024
