numb_description,job_description,state,report_year
1,"job description:  we are looking for proficient programmers to join our team to train our ai chatbots to code. you will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code. in this role you will need to be proficient in at least one programming language and able to solve coding problems (think leetcode, hackerrank, etc). for each coding problem, you must be able to explain how your solution solves the problem. benefits: this is a full-time or part-time remote position you ll be able to choose which projects you want to work on you can work on your own schedule projects are paid hourly, with bonuses on high-quality and high-volume work responsibilities: come up with diverse problems and solutions for a coding chatbot write high-quality answers and code snippets evaluate code quality produced by ai models for correctness and performance qualifications: fluency in english proficient in at least one programming language detail-oriented excellent writing and grammar skills a bachelor s degree (completed or in progress) note: payment is made via paypal. we will never ask for any money from you. paypal will handle any currency conversions from usd. this job is only available to those in the us, uk, ireland, canada, australia, or new zealand. those located outside of these countries will not see work or assessments available on our site at this time. job type: contract pay: from $40 per hour expected hours: 1 – 40 per week benefits: work from home location: washington, dc (required) work location: remote 

 ",dmv,2024
2," 

 job description:  about us we are professional and agile. our work environment includes: modern office setting food provided java developer entry level job duties:designs and develops user interfaces to internet intranet applications by setting expectations and features priorities throughout development life cycle; completing programming using languages and software products; designing and conducting tests. job type: full-time pay: $45,000 - $70,000 per year benefits: 401(k) dental insurance health insurance compensation package: bonus opportunities hourly pay performance bonus experience level: 1 year no experience needed under 1 year schedule: 8 hour shift day shift monday to friday language: english (required) work location: in person 

 ",dmv,2024
3," 

 job description:  if you are a developer with some experience but looking to broaden your expertise across a multitude of different applications, easset solutions electronic recycling is your next career step. we operate at the intersection of technology and sustainability, using advanced technology to process electronics in an efficient, safe, and data-secure manner. our current projects incorporate ecommerce apis, single page applications (spas), ai integrations, machine learning, automation, data destruction, cloud networking, raspberry pi devices, and more. what you ll be doing: develop and maintain web applications primarily using laravel and vue.js, alongside some wordpress management. engage in the integration of complex systems involving ecommerce platforms and logistical apis. contribute to ai and machine learning projects aimed at improving operational efficiencies. participate in unique projects involving raspberry pi devices. what we re looking for: a foundational understanding of php and javascript, with hands-on experience in laravel and vue.js. familiarity with html, css, bootstrap and contemporary web design principles. a proactive learner eager to engage in a diverse array of technology-driven projects. capability to manage deadlines and deliverables effectively in a dynamic environment. willingness to commute for in-person collaboration on certain projects as needed (preferred, but not necessary). what you ll get: the opportunity to work on innovative projects at the forefront of electronic recycling technology. exposure to diverse technologies and applications, expanding your professional skill set. a collaborative and supportive work environment committed to innovation and quality. a comprehensive benefits package. how to apply: interested in increasing the range of projects under your belt? send your cover letter, resume cv, and any samples of work. we look forward to discovering how you can contribute to our team at easset solutions electronic recycling! job type: full-time pay: $25 - $30 per hour expected hours: no less than 36 per week benefits: 401(k) dental insurance health insurance paid time off vision insurance experience level: 1 year 2 years under 1 year schedule: monday to friday experience: php js: 1 year (required) work location: hybrid remote in falls church, va 22046 

 ",dmv,2024
4," 

 job description:  job title: jr developer location: springfield, va company summary: our client is a proven leader in information technology, innovative strategic technical planning, and program management offering a professional level of expertise to their partners. having been around for over two years our client provides the resources necessary for their team members to excel and reach their career goals in the it industry. position summary: this position requires the following specific technical and professional background: the ideal candidate will have a minimum of 2+ years of development experience. job responsibilities : conducts requirements engineering, solutions engineering, scheduling, reliability, resiliency, services development, integration, test and evaluation, maintainability and analysis across the national system of geospatial-intelligence (nsg), allied system of geospatial-intelligence (asg) and federal agencies. conducts planning, analysis traceability of user requirements, architectures traceability, procedures, and problems to automate or improve existing systems and review cloud service capabilities, workflow, and scheduling limitations. develops solutions designs based on analysis of requirements and new technology and mentor junior engineers in developing these skill sets. supports the analyses and allocation of requirements to systems architecture components and executing programs. the ideal candidate will possess the following : 1+ years of development experience top secret clearance anistar pays you for referrals!!!!!!!! if you know any qualified job seekers looking for work, we want to talk with them! call us to find out more information regarding our referral placement program! about us: at anistar technologies, we connect individuals from a variety of industries with respected companies, both nationally and internationally. each day, our recruiters are presenting our clients with talented industry professionals for their most in-demand positions. to accomplish this, the anistar staffing team will invest the time to understand your goals, work experiences, and career objectives. to search for other exciting opportunities in your area, visit our website at www.anistar.com. anistar technologies is an equal opportunity employer and is dedicated to fostering diversity in the workplace. interested candidates, click “apply”, or contact the anistar office at the number listed below. contact: anistar technologies ph:  fax:  pgr 121813 job type: full-time pay: from $95,000 per year benefits: dental insurance health insurance work location: in person 

 ",dmv,2024
5," 

 job description:  alta it services is staffing a remote contract to hire opportunity for an aws cloud engineer to support a federal end client. aws cloud engineer contract to hire 100% remote pay: $50-55 hr w2 must be usc active public trust is strongly preferred (minimum public trust eligible) responsibilities: our client is looking for an aws cloud engineer to support our federal client. our client is in the process of modernizing and consolidating it infrastructure, automating workloads, and pursuing next-generation innovation. we are seeing an aws cloud engineer with experience in the design, development, and implementation of projects in the cloud. the ideal candidate is experienced in cloud-based tech, with a firm grasp of emerging technologies, and platforms, and the ability to customize them to help our client become more secure and efficient. duties and responsibilities: build a strong relationship with the development teams to understand the code, its dependencies, and the infrastructure on which it runs. experience building cloud-based infrastructure solutions in aws with a strong governance model knowledge. work with the development team to deploy and manage tools that support sdlc automation, configuration management, and release management. design and implement ci cd pipelines that automate all aspects of building, testing, deploying, and monitoring applications in aws. respond to technical issues in a professional and timely manner. troubleshoot incidents, identify root causes, fix and document the problem, and implement preventive measures. maintain technical system documentation as needed for audits and compliance. provide guidance, thought leadership, and mentorship to team members to build cloud competencies. keep abreast of industry white papers &amp; informed of industry direction and best practices. work with the project teams in support of creating and participating in building customer briefings. ability to facilitate customer briefings inclusive of putting together materials and presentations qualifications: education and years of experience: bachelor s degree in business, information technology, computer science, engineering, or equivalent work experience 3+ years of experience working in a devops environment 3+ years of experience with containers on aws including ecs, eks, and or fargate. required and desired skills certifications: aws certification (e.g., cloud architect associate, devops engineer, developer, sysops administrator) experience with the aws console, cli, and sdk. experience with source code management tools such as git, gitlab, and github. proficiency in cross-platform scripting languages (python, bash, javascript, ruby) experience with devops build tools including maven, gradle, and ant. experience deploying and administering continuous integration tools such as jenkins, tfs, gitlab, github, or bamboo. experience with infrastructure as code tools such as cloud formation, terraform, cdk, proficiency with at least one technology language like java, javascript, nodejs, or python. proficiency in at least 1 object-oriented programming language such as java or c#. knowledge of security and performance best practices for cloud architectures. ability to define and build scalable ci cd pipelines. understanding of deployment strategies for containerization. strong understanding of network and internet protocols, including tcp ip, dns, smtp, and http. ability to independently investigate, troubleshoot, design, and develop solutions. ability to collaborate with multi-disciplinary teams of architects, developers, business analysts, quality assurance testers, and subject matter experts. detail-oriented and extremely efficient. strong written and oral communication skills to interact with business and technology teams. strong understanding and experience operating in an agile development environment. #m2 

 ",dmv,2024
6," 

 job description:  the show comes alive at mgm resorts international. have you ever wondered what it would be like to work in a place full of excitement, diversity, and entertainment? are you enthusiastic about being a team player in one of the most fascinating industries in the world? at mgm resorts, we seek individuals like you to create unique and show-stopping experiences for our guests. the job: it is the responsibility of the computer engineer to provide on-site support to internal customers as dispatched by the trouble ticket system while performing excellent guest service. this position has an on-site work schedule at the mgm national harbor property. the starting rate: $31.25 the day-to-day: monitors the mgm national harbor help desk ticketing system queue and works cooperatively with the corporate it department, national harbor it department, and vendors to facilitate correction of incidents and problems. updates and closes tickets in a timely manner to reflect action taken and current status. acts as the property expert on technologies and sets priorities in incident resolutions. ensures that the computer room, office, and computer equipment are kept neat and clean. performs preventive maintenance on pcs, printers, and other hardware. installs service releases and performs routine maintenance on it systems. answers inquiries in person and via telephone, e-mail, and voice-mail concerning the use of computer hardware and software. installs pc hardware software and assists in the installation of system and networking hardware and software. updates the shift report on a daily basis to include required information updates and to reflect significant activities that occurred during the shift. ensures it security on all it systems that are deployed or changed (firewall, vpn, etc.). participates in maintaining licensing information for all applications and operating systems using established process. promotes and maintains the highest level of customer service to all guests while staying alert to their needs. responds effectively to guest inquiries related to mgm national harbor and the national harbor area providing excellent guest service. resolves guest complaints within scope of authority; otherwise refers the matter to management. notifies supervisor and or security of all unusual events, circumstances, missing items, or alleged theft. the ideal candidate: high school diploma, ged or equivalent. an associates degree in information technology or related field is highly desired. 2+ years of prior relevant experience in information technology. ability to work varied shifts, to include weekends and holidays on-site at the property. excellent customer service skills and interpersonal skills to effectively communicate with all business contacts. the perks &amp; benefits: free parking on and off shift. free meals in our employee dining room. enjoy exclusive access to discounts on company amenities including hotel stays, dining experiences, retail offerings, and entertainment. are you ready to join the show? apply today! 

 ",dmv,2024
7," 

 job description:  our client is a high-tech business focusing on software and hardware system integration, cutting-edge research and development, and manufacturing. they provide premium systems, services, and products for the department of defense, government agencies and commercial clients. we have an immediate opening for a windows software engineer responsible for the design, development, testing, integration and configuration of software applications and components as well as engineering expertise in diagnostics debugging issues in existing code. job title: windows software engineer location: canonsburg, pa 15317 contract duration: 12 months or longer pay: $52.96 hour note: due to the nature of work all candidates must be us citizens. department of defense secret security clearance is preferred at time of hire, but must be obtainable within a reasonable period of time as determined by program requirements. duties and responsibilities: this position will involve the design, development, testing, integration and configuration of software applications and components as well as engineering expertise in diagnostics debugging issues in existing code. in addition, this position will require the documentation of software development including development of test plans, design documentation, and maintaining design requirements. required knowledge, skills, and abilities: proficiency with one more of the following computer languages: c c++ windows visual studio sql sql server object-oriented software engineering experience with user interface development. experience implementing ideas from scratch, own major application features, and take responsibility for their maintenance and improvement over time. experience participating in technical architecture decisions for complex products. an advanced level of programming expertise. a significant level of windows application development architecture expertise (e.g., win32 apps, wpf apps, winui 3 apps). deep understanding of software design patterns such as mvvm, mvp, etc. windows kernel level debugging and diagnostics using tools such as windows ddk or windbg or equivalent demonstrated in-depth experience developing, testing and debugging software for windows os using visual studio ide and windows sdk demonstrated in-depth understand of windows low level systems development and api required education and experience: requires a bachelor s degree in computer science, or a related science, engineering or mathematics field. also requires 5+ years of job-related experience, or a master s degree plus 3 years of job-related experience. preferred qualifications: proficiency with utilizing basic lab equipment like oscilloscopes, dmms, spectrum analyzers, and other test equipment. proficiency with different communication protocols like gpib, rs232, spi, and ethernet. experience with interfacing and integrating hardware devices, control, sim stim, data acquisition, specifically with national instruments hardware like pxi, crio, cdaq, etc. experience using national instruments lab windows cvi software matlab coder compiler mex about apr: since 1980 apr consulting, inc. has provided professional recruiting and contingent workforce solutions to a diverse mix of clients, industries, and skill sets nationwide. we are an equal opportunity employer, and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or expression, pregnancy, age, national origin, disability status, genetic information, protected veteran status, or any other characteristic protected by law. don t miss out on this amazing opportunity! if you feel your experience is the match for this position, please apply today and join our team. we look forward to working with you! #spc1 

 ",dmv,2024
8," 

 job description:  acara solutions and our client in manassas, va have a contract to direct hire position available. cybersecurity software engineer as a cybersecurity software engineer, you ll be part of a cybersecurity software engineer for our client located in m cross-functional team responsible for developing cybersecurity software for the us navy. develop new software components in java, c, c++, and python to meet program needs integrate cots tools, including open-source products and api-driven integration efforts containerize existing applications and deploy them using docker or podman. build multi-tier software solutions, including database design and integration, identification and authentication, and data capture. perform thorough unit testing of software components to prepare for integration into a more extensive system. conduct software component integration to ensure end-to-end system functionality before formal testing. participate in various technical and program meetings every week. research, identify, and evaluate new technologies for adoption by the navy. analytical and innovative outlook on software and systems. required skills qualifications: bachelor s degree in software engineering or science or engineering or mathematics. minimum of 2 years experience with java, c, c++, or python. minimum of 2 years experience with writing, testing, and deploying production-quality software. minimum of 2 years experience with software development using java (javafx), spring, c c++, python, and other languages in a linux environment. minimum of 2 years experience using linux (basic os comprehension and basic shell scripting), preferably red hat or derivatives. minimum of 2 years experience with open-source and custom software, as well as integration between software applications using middle-tier integration and data-driven models. minimum of 2 years experience with using virtual machine platforms. preferred skills qualifications: master s degree. agile experience. knowledge of the software development lifecycle, including configuration management and good coding practices. knowledge of containerization technologies on linux os (docker, podman, k8s, rke2) knowledge of cybersecurity best practices technical problem-solving ability for large and complex software systems knowledge of cybersecurity best practices knowledge of agile devops methodologies knowledge of docker podman containers knowledge of data-driven software applications distributed, system-of-system experience basic knowledge of networking in linux additional information: upon offer of employment, the individual will be subject to a background check and a drug screen. in compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the united states and to complete the required employment eligibility verification form upon hire. under the international traffic in arms regulations (itar), all employees assigned to this client must provide documentation verifying their status as a u.s. person , as defined in itar clause 120.15. a u.s. person is a protected individual under the anti-discrimination provisions of u.s. immigration laws. aleron companies (acara solutions, aleron shared resources, broadleaf results, lume strategies, talentrise, viaduct) are equal employment opportunity and affirmative action employers. all qualified applicants will receive consideration for employment without regard to race, color, religion, gender identity, sexual orientation, national origin, genetic information, sex, age, disability, veteran status, or any other legally protected basis. the aleron companies welcome and encourage applications from diverse candidates, including people with disabilities. accommodations are available upon request for applicants taking part in all aspects of the selection process. applicants for this position must be legally authorized to work in the united states. this position does not meet the employment requirements for individuals with f-1 opt stem work authorization status. 

 ",dmv,2024
9," 

 job description:  kaztronix has an exciting remote opportunity with an outstanding organization. the customer is on a mission to develop products and services for customers around the world to maximize their data. the candidates need to be eligible to work in the united states v machine learning engineer (mid-level) do you thrive on applying machine learning (client) to solve real-world problems and build intelligent systems? are you passionate about leveraging data to drive innovation and create impactful solutions? . we are seeking a talented and motivated individual with a strong foundation in client principles and proven experience in developing and deploying client models. in this role, you will: design and implement client pipelines: work closely with data scientists and engineers to understand business needs, select appropriate client algorithms, and develop robust data pipelines for model training and deployment. train and optimize client models: utilize various client techniques and tools to build, train, and evaluate high-performing models on diverse datasets. fine-tune models for optimal performance and ensure generalizability. deploy and integrate client models: integrate trained models into production environments, ensuring scalability and reliability. monitor model performance and proactively address any issues. collaborate with cross-functional teams: work closely with data scientists, software engineers, and product managers to translate business requirements into technical solutions. stay current with the latest advancements: continuously learn and explore new client techniques and tools to ensure you are at the forefront of the field. to be successful in this role, you should have: 3+ years of experience as a machine learning engineer or a related field bachelor s degree in computer science, data science or machine learning related field strong understanding of machine learning concepts, including supervised and unsupervised learning, deep learning, and large language models familiarity with common client libraries and frameworks (e.g., tensorflow, pytorch, scikit-learn) experience with data preprocessing, feature engineering, and model evaluation proficiency in programming languages (i.e. python) deep working with client and data-driven environments and related technologies (i.e. , vertex ai) deep experience with sql, nosql databases (i.e. mysql, mongodb, bigquery) good working knowledge of cloud environments (i.e. aws, gcp) understanding of container and container orchestration (i.e. kubernetes, docker) working knowledge with automation stacks (i.e terraform) excellent problem-solving, debugging and analytical skills strong communication and collaboration skills a passion for learning and staying up-to-date with the latest advancements in data and client. kaztronix is an equal opportunity employer and does not discriminate on the basis of race, color, national origin, sex, age, religion, disability, veteran status or any other consideration made unlawful by federal, state or local laws. in addition, all human resource actions in such areas as compensation, employee benefits, transfers, layoffs, training and development are to be administered objectively, without regard to race, color, religion, age, sex, national origin, disability, veteran status or any other consideration made unlawful by federal, state or local laws. by applying to the position, you acknowledge that your information will be used by kaztronix in processing your application. 

 ",dmv,2024
10," 

 job description:  our client is looking for a passionate software engineer to design, develop and install software solutions primarily working with the u.s. federal government. software engineer responsibilities include gathering user requirements, defining system functionality and writing code in various languages, like java or .net programming languages (e.g. c++ or jscript.net.). our ideal candidates are familiar with the software development life cycle (sdlc) from preliminary system analysis to tests and deployment. ultimately, the role of the software engineer is to build high-quality, innovative and fully performing software that complies with coding standards and technical design. responsibilities execute full software development life cycle (sdlc) develop flowcharts, layouts and documentation to identify requirements and solutions write well-designed, testable code produce specifications and determine operational feasibility integrate software components into a fully functional software system develop software verification plans and quality assurance procedures document and maintain software functionality troubleshoot, debug and upgrade existing systems deploy programs and evaluate user feedback comply with project plans and industry standards performs software systems testing with a focus on procedures and programming performs other related duties as assigned. skills excellent verbal and written communication excellent organizational skills and attention to detail excellent analytical and problem-solving skills extensive knowledge of software systems and programming languages proficient with software engineering tools and applications requirement bs degree in computer science, engineering or relevant field top secret clearance with full scope polygraph job types: contract, full-time pay: from $50 per hour benefits: 401(k) matching dental insurance health insurance paid time off vision insurance schedule: 8 hour shift day shift monday to friday ability to commute relocate: washington, dc: reliably commute or planning to relocate before starting work (preferred) application question(s): do you have a top secret clearance with a full scope polygraph? education: bachelor s (preferred) work location: in person 

 ",dmv,2024
