numb_description,job_description,state,report_year
1,"job description:  software developer headquartered in germany, zeiser is a world leader in data capture, workflow and track and trace systems for the security printing industry. we are looking to expand our software development team. the position is remote and able to be performed from anywhere in the us. travel during training and to on-site client locations will be required. job description: working as part of a small development team the successful candidate will have a degree from an accredited college or university in computer science, computer engineering, or related field with at least 3 year s relevant, demonstrable, professional work experience. the ideal candidate will have strong technical skills in c# .net with wpf preferred, and database technologies (sql server and oracle). c c++ experience would be a plus. web development experience is not important for this position. experience with hardware integration is a plus. must be able to show initiative. friendly, personable, passionate about customer service, and exuding a positive attitude to customers even in times of stress. requirements: ability to gain a us government security clearance is mandatory. expert using visual studio for plugin support and development. multi-threaded programming experience required. development within the microsoft .net core framework development and deployment on microsoft windows operating systems must be able to demonstrate strong communication skills. experience using git repositories for code tracking and storage. there is a requirement to work from time to time at customer sites throughout the world. available for on-call and after-hours support must be willing to travel to our corporate headquarters in germany twice per year zeiser offers a competitive salary, employer contributing retirement plan, health and life insurance allowance, 4-weeks vacation, and paid holidays. eoe. job type: full-time pay: $84,162.70 - $101,357.23 per year experience level: 4 years schedule: monday to friday work location: hybrid remote in washington, dc 20401 

 ",dmv,2024
2," 

 job description:  job number  job category information technology location marriott international hq, 7750 wisconsin avenue, bethesda, maryland, united states view on map schedule full-time located remotely? y relocation? n position type management job summary platform engineer, kubernetes will support the delivery and operations to deploy and scale the kubernetes platform. this person will join a team of engineers building out this platform for the enterprise. this role will code solutions for an enterprise kubernetes as a self-service platform. supported by a team of engineers, the ideal candidate has some experience engineering large scale platform-as-a-service products and is skilled in solving problems through coding. we are transforming the way technology is managed at marriott. automation, devops, and long-term product iteration will be the new standards as we seek to enable rapid innovation, speed-to-market, and proactive security and operations. with leaders who have driven this transformation elsewhere, we need engineers who are excited about evolving the organization and setting the gold standard. we are early in this journey and thought leadership, with the ability to bring others along, is key. candidate profile required: undergraduate degree in an engineering or computer science discipline and or equivalent experience certification 4+ years overall technology experience with a blend of deep technical knowledge and a customer-focused mindset that includes: 2+ years in an engineering role as a strategic thinker that relates technology solutions to customer use cases 2+ years experience with public cloud technology stacks such as aws, azure, gcp or alibaba. prior experience with containers– kubernetes solution design, deployment, management and orchestration across multi-cloud environment prior experience driving highly technical architecture, and driving outcomes with automation through infrastructure as code using terraform, helm, and gitops prior experience working with devops, ci cd, gitops, agile methodologies ability to design end to end architecture that supports 99.99% service availability with performance and cost considerations preferred: familiarity with at least one higher level programming language: go, java, python, or similar solid technical knowledge of current &amp; emerging infrastructure systems &amp; standards knowledge of the best available tools, software, applications, and systems for attaining best-in-class technology platforms across the enterprise. ability to create constructive relationships, influence, and communicate (to product team, engineering management, and non-technical staff). experience in the design, implementation and operational support of mission critical solutions demonstrated experience delivering technology solutions in a fast-paced, deadline driven enterprise environment demonstrated experience learning and applying new technologies to solve business needs infrastructure devops experience including self-healing methodologies core work activities deploy, automate, maintain, and manage cloud infrastructure to ensure security, performance, and availability of production systems. maintains cloud and automation operational metrics. code solutions to continuously improve products and solutions to be scalable and highly available. automate everything, from right sizing (vm, disks, storage tiers), self-service and real-time spend visibility. review issues logs and metrics and help implement solutions. maintain in-depth documentation of activities and system configuration. perform troubleshooting, resolution, and problem analysis. maintain industry knowledge and enhance subject matter expertise, identify trends and changes in technology and automation strategies. provide peer reviews feedback frequently and fosters a modern engineering culture. california applicants only: the salary range for this position is $83,550 to $178,603 annually. colorado applicants only: the salary range for this position is $83,550 to $162,366 annually. hawaii applicants only: the salary range for this position is $101,096 to $178,603 annually. new york applicants only: the salary range for this position is $83,550 to $178,603 annually. washington applicants only: the salary range for this position is $83,550 to $178,603 annually. in addition to the annual salary, the position will be eligible to receive an annual bonus. employees will accrue 0.04616 pto balance for every hour worked and eligible to receive minimum of 7 holidays annually. all locations offer coverage for medical, dental, vision, health care flexible spending account, dependent care flexible spending account, life insurance, disability insurance, accident insurance, adoption expense reimbursements, paid parental leave, educational assistance, 401(k) plan, stock purchase plan, discounts at marriott properties, commuter benefits, employee assistance plan, and childcare discounts. benefits are subject to terms and conditions, which may include rules regarding eligibility, enrollment, waiting period, contribution, benefit limits, election changes, benefit exclusions, and others. marriott hq is committed to a hybrid work environment that enables associates to be connected. headquarters-based positions are considered hybrid, for candidates within a commuting distance to bethesda, md; candidates outside of commuting distance to bethesda, md will be considered for remote positions. the application deadline for this position is 28 days after the date of this posting, 4 25 2024. marriott international is an equal opportunity employer. we believe in hiring a diverse workforce and sustaining an inclusive, people-first culture. we are committed to non-discrimination on any protected basis, such as disability and veteran status, or any other basis covered under applicable law. marriott international is the world s largest hotel company, with more brands, more hotels and more opportunities for associates to grow and succeed. be where you can do your best work, begin your purpose, belong to an amazing global team, and become the best version of you. 

 ",dmv,2024
3," 

 job description:  description: company overview : dynanet is a distinguished it systems integrator that has been at the forefront of the industry for over 25 years. we re in search of an experienced python software engineer, well-versed in python, django, javascript, and ui ux, to play a pivotal role in our team. the ideal candidate will bring expertise in developing web applications, integrating apis, and ensuring exceptional user experiences. key responsibilities design, develop, and maintain web applications utilizing the django framework and python. implement interactive front-end interfaces using modern javascript frameworks and libraries. develop, integrate, and manage apis, ensuring seamless data flows between systems. transform wireframes and designs from the design team into dynamic web applications. evaluate and improve the user experience by implementing best ui ux practices. ensure web applications are optimized for performance, scalability, and compatibility across devices and browsers. collaborate effectively with cross-functional teams, including designers, product managers, and other developers. communicate complex technical concepts clearly to stakeholders and team members. stay updated with the latest trends in web development, django, javascript, and related technologies, showcasing a ommitment to continuous learning. debug and resolve software defects and issues. uphold and apply best coding practices like dry (don t repeat yourself), oop (object-oriented programming), and familiar design patterns to ensure clean and maintainable code. requirements: requirements : bachelor s degree in computer science, information systems, or a related field. a minimum of 5 years of professional experience in software engineering or web development. proficient with python, django, and modern javascript frameworks libraries. demonstrated experience in api development and integration. strong understanding of ui ux best practices and standards. experience with version control systems, preferably git. sound problem-solving skills and a keen eye for detail. familiarity with code best practices like dry, design patterns, and oop. nice-to-have : experience with wagtail cms. knowledge of cloud platforms like aws. 

 ",dmv,2024
4," 

 job description:  join our mission-critical team! position: software engineer 0 description: we are seeking a junior software developer to join our dynamic team. while experience in windows c# development is preferred, candidates with java experience who are willing to learn c# will also be considered. key qualifications: bachelor s degree in computer science or related field 0-6 years of experience proficiency in windows c# development (preferred) java experience (required, willingness to learn c#) fpga asic knowledge (helpful, but not required) responsibilities: investigate commercial off-the-shelf (cots) software protocols adapt and integrate cots software protocols into existing systems collaborate with the development team to design and implement software solutions support testing and debugging activities how to apply: please apply directly and highlight your experience with windows c# or java development, as well as any relevant experience with fpga asic technologies. why interimage? at interimage, we offer a competitive salary with great benefits. join a team dedicated to making a difference and contributing to critical missions. embrace the opportunity to work in a collaborative environment where your skills are valued, and your creativity is encouraged. interimage benefits snapshot: 401k - 7% contribution with 3% profit sharing; 1-year cliff vesting schedule paid time off: 4 weeks paid holiday leave: 11 days (88 hours) life insurance: $50,000; 100% of premium short-term long-term insurance: 100% premium healthcare: 2 carefirst administrator plans offered, $0 employee only option, metlife for vision, and the standard for dental. &amp;nbsp; &amp;nbsp; &amp;nbsp; job type: full-time pay: $95,000 - $115,000 per year 

 ",dmv,2024
5," 

 job description:  date posted:  country: united states of america location: md233: 420 national business parkway 420 national business parkway suite 400, annapolis junction, md, 20701 usa position role type: onsite you have been redirected to rtx s career page as we have recently transitioned from rtx to become a standalone company, which provides us with greater autonomy and opportunities for growth. as a prospective employee of nightwing, you ll have the chance to contribute to our continued success and shape the future of our cybersecurity, intelligence, and services offerings. job description: the cno analyst programmer will provide software development in support of custom software design and development of cno tools and techniques. candidate will be required to provide author documentation, participate in design, code, and software readiness reviews as prescribed by the customers software development procedures and processes. required skills: typically requires four (4) years experience in computer science, information systems, or network engineering and a bachelor s degree in engineering, computer science or related discipline. minimum one (1) year experience programming in assembly, c, c#, c++, java, perl, or python. minimum one (1) year experience developing windows applications using visual studio or .net environments or minimum one (1) year experience developing unix applications using make files or comparable build environments. familiarity with software version control tools (i.e. subversion, cvs, etc.) security clearance: qualified applicants must have active ts sci with poly. requires advanced knowledge of work area typically obtained through advanced education combined with experience. may have practical knowledge of project management. practical to substantial knowledge of rtx projects, programs or systems with the ability to make enhancements and leverage in daily work. previously part of a leading fortune 100 company and headquartered in dulles, va; nightwing became independent in 2024 but continues to support the nation s most mission impactful initiatives. when we formed nightwing, we brought a deep set of credentials and an unfaltering commitment to the mission. for over four decades, our team has been providing some of the world s most technically advanced full-spectrum cyber, data operations, systems integration and intelligence support services to the u.s. government on its most important missions. at nightwing, we value collaboration and teamwork. you ll have the opportunity to work alongside talented individuals who are passionate about what they do. together, we ll leverage our collective expertise to drive innovation, solve complex problems, and deliver exceptional results for our clients. thank you for considering joining us as we embark on this new journey and shape the future of cybersecurity and intelligence together as part of the nightwing team. the salary range for this role is 77,000 usd - 163,000 usd. the salary range provided is a good faith estimate representative of all experience levels. rtx considers several factors when extending an offer, including but not limited to, the role, function and associated responsibilities, a candidate s work experience, location, education training, and key skills. hired applicants may be eligible for benefits, including but not limited to, medical, dental, vision, life insurance, short-term disability, long-term disability, 401(k) match, flexible spending accounts, flexible work schedules, employee assistance program, employee scholar program, parental leave, paid time off, and holidays. specific benefits are dependent upon the specific business unit as well as whether or not the position is covered by a collective-bargaining agreement. hired applicants may be eligible for annual short-term and or long-term incentive compensation programs depending on the level of the position and whether or not it is covered by a collective-bargaining agreement. payments under these annual programs are not guaranteed and are dependent upon a variety of factors including, but not limited to, individual performance, business unit performance, and or the company s performance. this role is a u.s.-based role. if the successful candidate resides in a u.s. territory, the appropriate pay structure and benefits will apply. rtx anticipates the application window closing approximately 40 days from the date the notice was posted. however, factors such as candidate flow and business necessity may require rtx to shorten or extend the application window. rtx is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class. privacy policy and terms: click on this link to read the policy and terms 

 ",dmv,2024
6," 

 job description:  your impact: jacobs is seeking a site reliability engineer 3 to join our team in laurel, md. successful candidate will help formulate and implement automation solutions to support our monitoring and system administration teams in tasks that either are risky to the system, prone to mistakes, labor intensive, time consuming and or repetitive. responsibilities: create sustainable tools as a force multiplier that function better than manual methods experience with tools like salt and puppet will be useful for some tasks but not for other tasks where the team might build a gui for the shift to perform tasks on the clusters (or to automate those tasks entirely) which will require development skills #divergent #dvscyber here s what you ll need : 14 years of experience in software development engineering, including requirements analysis, software development, installation, integration, evaluation, enhancement, maintenance, testing, and problem diagnosis resolution; education considered in lieu of experience cloud systems administrator or developer certification 10 years experience in system engineering architecture 10 years experience working with products that support highly distributed, massively parallel computation needs such as hbase, hadoop, accumulo, big table, cassandra, scality 10 years experience writing software scripts using scripting languages such as perl, python, or ruby for software automation 4 years of experience managing and monitoring large cloud system (&gt;1000 nodes) experience in performing and providing technical direction for the development, engineering, interfacing, integration, and testing of complete hardware software systems to include monitoring technical health of a system, improving organizational processes, implementation of postmortem (failure) analysis and incident management desired: bachelor s degree in computer science or in a related technical field; bachelors will be equivalent to two years of experience; master s degree in a technical field will be considered equivalent to four years of experience 

 ",dmv,2024
7," 

 job description:  job id: 2405657 location: chantilly, va, us date posted:  category: information technology subcategory: cloud comp engr schedule: full-time shift: day job travel: no minimum clearance required: ts sci with poly clearance level must be able to obtain: none potential for remote work: no description saic s national intelligence community (nic) business unit, usg mission and information technology division, provides solutions and services supporting digital modernization programs in areas such as systems engineering, multi-cloud computing, cybersecurity, data science and analytics, artificial intelligence and machine learning, quantum computing, application development, devsecops, cloud network operations, and secure communications. we are seeking a highly motivated cloud engineer to join our multi-million dollar national intelligence program supporting the cloud investment multi-cloud management (cimm) program. as a contributor to the intelligence community s first multi-cloud initiative, you will be at the epicenter of emergent cloud computing technologies, establishing a foundation that will evolve to include all agencies within the ic. as a cloud engineer , you will advise mission users on utilizing cloud-based it systems, provide support for development in, or transition to the cloud, and be responsible for the implementation, troubleshooting, and maintenance of cloud environments. additionally, you will manage system infrastructure and any processes related to these systems. your responsibilities will include the following: advising government stakeholders on multi-cloud, multi-agency collaborative activities that require navigating agency specific policy requirements providing cloud strategy services that cover all security fabrics and are available to the government to assist with the relocation of an organization s business applications, data, and workloads to ensure maximum effectiveness of the multi-cloud environment serving as a cloud agnostic evangelist and helping to educate the government customer on cloud services defining and documenting best practices and strategies regarding application deployment and infrastructure maintenance reviewing mission system requirements and facilitating recommendations for cloud service provider (csp) task order proposal requests (toprs) providing advisory services to the service provider and ic element for the discovery, adoption, and understanding of new and existing csp service offerings operating in the c2e environment advising the government on application performance, uptime, and scale best practices, maintaining high standards of code quality and thoughtful design ensuring the logical and systematic conversion of customer or product requirements into cloud solutions that acknowledge technical, schedule, and cost constraints may be required to provide cloud agnostic technical guidance in the formulation of customer multi-cloud work statements qualifications active ts sci with ci polygraph bachelors degree (additional 4 years of experience in lieu of degree) 2+ years of experience in a cloud and or hybrid environment 2+ years of demonstrated experience in one or more of the following activities: iaas, paas, and saas services (e.g., compute, storage, network, security, administration, automation, application services, and databases) in either native cloud or hybrid cloud environments developing and deploying cloud solutions to amazon web services (aws), microsoft azure, google cloud platform (gcp), ibm cloud, or oracle cloud infrastructure (oci) experience in building and deploying systems in the cloud using continuous integration and continuous delivery (ci cd) frameworks and infrastructure automation large-scale data architecture, data modeling, database design, and information systems implementation strong customer service skills, teaming skills, and the ability to collaborate within a cross-functional team, as well as the csps (aws, azure, google, ibm, and oracle) certifications in any of the following csps: azure aws oci gcp ibm desired : strong analysis and quality assessment skills experience with various linux and microsoft windows oss distributions experience with structured query language (sql) and databases experience migrating both custom built and enterprise apps to and from on-prem to cloud experience debugging performance and technical issues saic accepts applications on an ongoing basis and there is no deadline. covid policy: saic does not require covid-19 vaccinations or boosters. customer site vaccination requirements must be followed when work is performed at a customer site. 

 ",dmv,2024
8," 

 job description:  software engineer - (fort meade, md) responsibilities: design, develop, and maintain software applications using c c++ with a focus on digital signal processing (dsp) implementations. analyze and modify existing dsp code for optimal performance. collaborate with engineers and other team members to ensure successful project execution. write clear and concise technical documentation. participate in code reviews and maintain high coding standards. stay up-to-date on the latest advancements in dsp technologies. qualifications: bachelor s degree in computer science or a related field from an accredited institution ( or ). four (4) years of demonstrably relevant software engineering experience in projects with similar software development processes (to substitute for a bachelor s degree). proficiency in c c++ programming language. strong understanding of digital signal processing (dsp) concepts. active ts sci security clearance with a current polygraph is mandatory . (dod or ic experience is not required, but clearance must be verifiable). preferred skills: experience with precision synchronous digital sampling and timestamping techniques. familiarity with high-order angle and amplitude modulation, multiplexed signals, and spread spectrum technology. background in high-speed digital signal processing systems development for military, aerospace, or intelligence applications. salary ranges for software engineers: level-1: $233,000 level-2: $269,000 level-3: $291,000 

 ",dmv,2024
9," 

 job description:  join our mission-critical team! position: software engineer 2 - python automation engineer company: interimage interimage is actively seeking a highly skilled software engineer 2 to join our dynamic team. this is a remarkable opportunity for a qualified candidate to contribute to the development of applications that serve as certified, trusted sources of critical mission data. if you are passionate about working in a collaborative environment, solving complex problems, and contributing to cutting-edge technology solutions, then this role is perfect for you! job description: work alongside a team of experienced developers and engineers, learning from their expertise. participate in agile development practices, gaining valuable experience in agile methodologies. use python and other cutting-edge technologies to develop automated solutions that streamline workflows. assist in gathering requirements from various stakeholders, understanding their needs, and identifying pain points. engage with subject matter experts within the organization to gain deep insights into existing manual processes. delve into existing manual processes to evaluate their suitability for automation, considering factors like complexity, feasibility, and potential challenges. maintain clear and organized documentation of requirements, design decisions, and implementation details. communicate effectively with team members, stakeholders, and subject matter experts to ensure alignment and transparency. active ts sci with polygraph is required minimum qualifications: &amp;nbsp; &amp;nbsp;&amp;nbsp; six (6) years of experience in software development engineering. bachelor s degree from an accredited college or university in computer science or related discipline four (4) years of additional software development experience may be substituted for a bachelor s degree&amp;nbsp; experience with a javascript framework full stack development with experience working knowledge of accessibility standards (ada section508 compliance) experience creating and consuming restful endpoints experience setting up and maintaining linux environments willingness to learn modern technologies experience closely collaborating and communicating with the customer experience developing and updating technical documentation active ts sci with polygraph is required key technologies: jira confluence windows linux python why interimage? at interimage, we offer a competitive salary with great benefits. join a team dedicated to making a difference and contributing to critical missions. embrace the opportunity to work in a collaborative environment where your skills are valued, and your creativity is encouraged. interimage benefits snapshot: 401k - 7% contribution with 3% profit sharing; 1-year cliff vesting schedule paid time off: 4 weeks paid holiday leave: 11 days (88 hours) life insurance: $50,000; 100% of premium short-term long-term insurance: 100% premium healthcare: 2 carefirst administrator plans offered, $0 employee only option, metlife for vision, and the standard for dental. &amp;nbsp; &amp;nbsp; &amp;nbsp; job type: full-time pay: $160,000 - $180,000 per year 

 ",dmv,2024
10," 

 job description:  overview: bluehalo is a leader in delivering advanced engineering solutions to critical challenges in the defense, space, cyber, and intelligence sectors. our commitment to excellence, innovation, and superior technology solutions ensures we fulfill our mission to protect lives and secure our nation. at bluehalo, we cultivate an environment where the brightest minds come together to drive technological advancement and deliver unmatched capabilities. what you will do: this role is designed for a proactive, meticulous, and adaptable software engineer who is eager to take on challenging tasks and turn innovative ideas into actionable solutions. at bluehalo, you will be part of a team that values integrity, excellence, and teamwork. if you are driven to excel in a fast-paced environment where your work makes a significant impact, bluehalo is the place for you. develop, maintain, and enhance complex and diverse software systems, including processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems based on documented requirements. work both independently and as part of a dynamic team to review and test software components, ensuring adherence to design requirements and documenting all test results. resolve software problem reports and contribute to the improvement of our software development processes. apply appropriate software development and design methodologies tailored to our unique development environment. provide critical input on the software components of system design, considering hardware software trade-offs, software reuse, the incorporation of cots gots instead of new development, and synthesizing requirements from system level down to individual software components. what qualifications you will bring: an active ts sci clearance with polygraph. at least 2 years of relevant experience coupled with a bachelor s degree in computer science or a related discipline from an accredited college or university. proven ability to analyze user requirements to derive software design and performance requirements. skilled in designing and coding new software or modifying existing software to add new features. proficient in debugging existing software and correcting defects. preferred qualifications: experience with java development, javascript, and sql. familiarity with spring and angularjs frameworks. proficient in web application development. demonstrated interest and or skills in developing simple data queries for existing or proposed databases or data repositories. clearance: ts sci with poly eeo statement: bluehalo is committed to hiring and retaining a diverse workforce. we are proud to be an equal opportunity affirmative action employer, making decisions without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability, or any other protected class. u.s. citizenship is required for most positions. if you are an individual with a disability and would like to request a reasonable workplace accommodation for any part of the employment process, please send an email to recruiting@bluehalo.com. please indicate the specifics of the assistance needed. this option is reserved only for individuals who are requesting a reasonable workplace accommodation. it is not intended for other purposes or inquiries. 

 ",dmv,2024
